DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2020/03/06 05:00:00+00,1055,1055,100 CRAWFORD AV     ,LARCENY, ,,All Other,278
2020/12/21 05:00:00+00,1537,1537,400 ELLIS RD   N ,RAPE, ,Yes,,279
2020/03/06 05:00:00+00,1405,1605,2400 E  GENESEE ST     ,LARCENY, ,,All Other,280
2020/12/27 05:00:00+00,2345,2345,1600 JAMES ST     ,BURGLARY, ,Yes,,281
2020/03/07 05:00:00+00,1251,1251,100 CROLY ST     ,LARCENY, ,Yes,All Other,282
2020/12/29 05:00:00+00,134,134,300 COOLIDGE AV     ,BURGLARY, ,Yes,,283
2020/03/07 05:00:00+00,1450,1450,100 COLLEGE PL     ,LARCENY, ,,All Other,284
2020/01/01 05:00:00+00,2132,1200,500 STATE FAIR BLVD   ,LARCENY, ,,All Other,285
2020/03/09 04:00:00+00,1145,1148,300 DAKIN ST     ,LARCENY, ,Yes,All Other,286
2020/01/01 05:00:00+00,745,845,100 REMINGTON AV     ,LARCENY, ,,All Other,287
2020/03/09 04:00:00+00,800,1800,500 COLUMBUS AV     ,LARCENY, ,,All Other,288
2020/01/02 05:00:00+00,1600,1620,300 PUTNAM ST     ,LARCENY, ,Yes,All Other,289
2020/03/09 04:00:00+00,1316,1316,800 TALLMAN ST     ,LARCENY, ,,All Other,290
2020/01/03 05:00:00+00,315,315,100 W  BISSELL ST     ,ROBBERY, ,,All Other,291
2020/03/09 04:00:00+00,1940,1940,1500 W  ONONDAGA ST     ,LARCENY, ,,All Other,292
2020/01/03 05:00:00+00,1200,1754,400 IVY RIDGE RD     ,LARCENY, ,,All Other,293
2020/03/09 04:00:00+00,2126,2126,1 DESTINY USA DR,LARCENY, ,Yes,All Other,294
2020/01/03 05:00:00+00,313,313,500 IVY RIDGE RD     ,LARCENY, ,,All Other,295
2020/03/09 04:00:00+00,1230,1230,1500 E  GENESEE ST     ,LARCENY, ,,All Other,296
2020/01/03 05:00:00+00,2323,2323,1 DESTINY USA DR,LARCENY, ,,All Other,297
2020/03/09 04:00:00+00,0,0,300 WILLUMAE DR     ,LARCENY, ,,All Other,298
2020/01/03 05:00:00+00,1400,1030,100 BUCKINGHAM AV     ,LARCENY, ,,All Other,299
2020/03/09 04:00:00+00,1359,1359,500 BELLEVUE AV     ,LARCENY, ,,All Other,300
2020/01/04 05:00:00+00,1752,1752,2800 ERIE BLVD E ,LARCENY, ,,All Other,301
2020/03/09 04:00:00+00,315,1545,2600 E  FAYETTE ST     ,LARCENY, ,,All Other,302
2020/01/04 05:00:00+00,2100,2103,1 DESTINY USA DR,LARCENY, ,,All Other,303
2020/03/10 04:00:00+00,1200,853,1800 E  FAYETTE ST     ,LARCENY, ,,All Other,304
2020/01/04 05:00:00+00,1300,1500,300 MONTGOMERY ST     ,LARCENY, ,,All Other,305
2020/03/10 04:00:00+00,1903,1903,3000 ERIE BLVD E ,LARCENY, ,,All Other,306
2020/01/05 05:00:00+00,1111,1135,1 DESTINY USA DR,LARCENY, ,,All Other,307
2020/03/10 04:00:00+00,1500,1500,700 TULLY ST     ,MV THEFT, ,,All Other,308
2020/01/05 05:00:00+00,2238,2240,2400 JAMES ST     ,ROBBERY, ,Yes,All Other,309
2020/03/11 04:00:00+00,2200,1230,800 LANCASTER AV     ,LARCENY, ,,All Other,310
2020/01/06 05:00:00+00,1500,900,800 AVERY AV     ,LARCENY, ,,All Other,311
2020/03/12 04:00:00+00,800,1221,100 RIDGEWOOD DR     ,LARCENY, ,,All Other,312
2020/01/06 05:00:00+00,1416,1416,2000 VALLEY DR     ,LARCENY, ,,All Other,313
2020/01/06 05:00:00+00,2040,2040,100 GRAND AV     ,ROBBERY, ,,All Other,314
2020/01/06 05:00:00+00,2303,2303,100 JASPER ST     ,LARCENY, ,,All Other,315
2020/01/06 05:00:00+00,950,950,4300 S  SALINA ST     ,LARCENY, ,,All Other,316
2020/01/06 05:00:00+00,1500,1500,100 DORSET RD     ,LARCENY, ,,All Other,317
2020/01/07 05:00:00+00,730,2130,100 POLK ST     ,BURGLARY, ,,All Other,318
2020/01/07 05:00:00+00,1800,950,100 HASTINGS PL     ,LARCENY, ,,All Other,319
2020/01/07 05:00:00+00,1930,1930,200 SHUART AV     ,LARCENY, ,,All Other,320
2020/01/08 05:00:00+00,1739,1739,4200 S  SALINA ST     ,LARCENY, ,,All Other,321
2020/01/08 05:00:00+00,1215,1215,1200 E  GENESEE ST     ,LARCENY, ,,All Other,322
2020/01/09 05:00:00+00,1530,900,600 JAMES ST     ,LARCENY, ,,All Other,323
2020/01/09 05:00:00+00,0,0,300 WARNER AV     ,LARCENY, ,,All Other,324
2020/01/09 05:00:00+00,1800,1800,1000 COL EILEEN COLLINS BLVD   ,MV THEFT, ,,All Other,325
2020/01/09 05:00:00+00,2300,730,600 WOLF ST     ,LARCENY, ,,All Other,326
2020/01/09 05:00:00+00,1335,1400,400 WESTCOTT ST     ,LARCENY, ,,All Other,327
2020/01/10 05:00:00+00,358,458,700 HAWLEY AV     ,ROBBERY, ,,All Other,328
2020/01/10 05:00:00+00,1245,1245,400 S  WARREN ST     ,LARCENY, ,Yes,All Other,329
2020/01/11 05:00:00+00,144,229,100 W  FAYETTE ST     ,LARCENY, ,,All Other,330
2020/01/11 05:00:00+00,1630,800,200 MERRILL ST     ,LARCENY, ,,All Other,331
2020/03/12 04:00:00+00,1430,1430,1900 S  STATE ST     ,LARCENY, ,,All Other,332
2020/03/12 04:00:00+00,2155,2220,2600 ERIE BLVD E ,LARCENY, ,,All Other,333
2020/03/13 04:00:00+00,2053,2053,2900 ERIE BLVD E ,LARCENY,A,,All Other,334
2020/03/13 04:00:00+00,2350,39,400 WESTCOTT ST     ,LARCENY, ,Yes,All Other,335
2020/03/13 04:00:00+00,1744,1744,1 DESTINY USA DR,LARCENY, ,,All Other,336
2020/03/13 04:00:00+00,1929,1929,500 WOLF ST     ,LARCENY, ,,All Other,337
2020/03/13 04:00:00+00,1600,1600,600 S  CROUSE AV     ,LARCENY, ,,All Other,338
2020/03/13 04:00:00+00,2115,2130,2900 E  GENESEE ST     ,LARCENY, ,,All Other,339
2020/03/13 04:00:00+00,1930,1935,800 ACKERMAN AV     ,LARCENY, ,,All Other,340
2020/03/14 04:00:00+00,0,1137,200 JASPER ST     ,LARCENY, ,,All Other,341
2020/03/14 04:00:00+00,800,800,1000 EMERSON AV     ,LARCENY, ,,All Other,342
2020/03/14 04:00:00+00,945,1330,800 N  SALINA ST     ,LARCENY, ,,All Other,343
2020/03/14 04:00:00+00,800,800,1500 N  SALINA ST     ,LARCENY, ,,All Other,344
2020/03/14 04:00:00+00,1500,1500,1 DESTINY USA DR,LARCENY, ,,All Other,345
2020/03/16 04:00:00+00,0,800,300 SPENCER ST     ,LARCENY, ,,All Other,346
2020/03/17 04:00:00+00,1419,1419,600 CARBON ST     ,LARCENY, ,,All Other,347
2020/03/17 04:00:00+00,1658,1658,600 BUTTERNUT ST     ,LARCENY, ,Yes,All Other,348
2020/03/17 04:00:00+00,1000,1200,100 GRACE ST     ,LARCENY, ,,All Other,349
2020/03/17 04:00:00+00,940,940,400 PLEASANTVIEW AV     ,LARCENY, ,,All Other,350
2020/01/12 05:00:00+00,249,253,1000 W  GENESEE ST     ,ROBBERY, ,,All Other,351
2020/01/12 05:00:00+00,215,215,1100 ERIE BLVD E ,LARCENY, ,,All Other,352
2020/01/12 05:00:00+00,1615,1030,900 WESTCOTT ST     ,BURGLARY, ,,All Other,353
2020/01/12 05:00:00+00,600,1100,100 SCHNEIDER ST     ,LARCENY, ,,All Other,354
2020/01/12 05:00:00+00,1445,1445,700 MIDLAND AV     ,LARCENY, ,,All Other,355
2020/01/12 05:00:00+00,2030,2030,300 ROWLAND ST     ,LARCENY, ,,All Other,356
2020/01/12 05:00:00+00,1036,1036,4700 ONONDAGA BLVD   ,LARCENY, ,,All Other,357
2020/01/12 05:00:00+00,2047,2102,300 N  MIDLER AV     ,LARCENY, ,,All Other,358
2020/01/12 05:00:00+00,900,900,100 W  FLORENCE AV     ,LARCENY, ,,All Other,359
2020/01/12 05:00:00+00,900,1830,700 HIGHLAND ST     ,BURGLARY, ,,All Other,360
2020/01/12 05:00:00+00,1700,1000,400 LEXINGTON AV     ,BURGLARY, ,,All Other,361
2020/01/12 05:00:00+00,0,200,100 WOLF ST     ,LARCENY, ,,All Other,362
2020/01/12 05:00:00+00,900,1100,700 E  ADAMS ST     ,LARCENY, ,,All Other,363
2020/01/13 05:00:00+00,1300,1300,300 POND ST     ,LARCENY, ,,All Other,364
2020/01/13 05:00:00+00,2000,2000,800 W  BELDEN AV     ,ROBBERY, ,Yes,All Other,365
2020/01/14 05:00:00+00,100,100,1200 MILTON AV     ,LARCENY, ,,All Other,366
2020/01/14 05:00:00+00,1130,1953,100 WEISER CT     ,LARCENY, ,Yes,All Other,367
2020/01/14 05:00:00+00,1200,1200,300 VILLAGE DR     ,LARCENY, ,,All Other,368
2020/01/14 05:00:00+00,1400,1530,1100 CARBON ST     ,LARCENY, ,,All Other,369
2020/01/14 05:00:00+00,2300,2300,500 UNIVERSITY AV     ,LARCENY, ,,All Other,370
2020/01/15 05:00:00+00,30,700,100 SEARLWYN AV     ,BURGLARY, ,,All Other,371
2020/01/15 05:00:00+00,0,1637,900 PARK ST     ,LARCENY, ,,All Other,372
2020/01/15 05:00:00+00,900,1845,100 WOOD AV     ,BURGLARY, ,,All Other,373
2020/01/15 05:00:00+00,2000,2000,100 ROBINSON ST     ,ROBBERY, ,,All Other,374
2020/01/15 05:00:00+00,1715,2030,1000 IRVING AV     ,LARCENY, ,,All Other,375
2020/01/15 05:00:00+00,1232,1755,200 W  LAFAYETTE AV     ,LARCENY, ,,All Other,376
2020/01/16 05:00:00+00,545,600,300 FOBES AV     ,LARCENY, ,,All Other,377
2020/01/16 05:00:00+00,1200,1200,100 AMHERST AV     ,LARCENY, ,,All Other,378
2020/01/16 05:00:00+00,1600,2015,1 DESTINY USA DR,LARCENY, ,,All Other,379
2020/01/16 05:00:00+00,1035,835,800 ACKERMAN AV     ,LARCENY, ,,All Other,380
2020/01/17 05:00:00+00,300,1111,900 GRANT BLVD   ,LARCENY, ,,All Other,381
2020/01/17 05:00:00+00,1542,1542,400 ROWLAND ST     ,LARCENY, ,Yes,All Other,382
2020/01/17 05:00:00+00,300,1542,100 WOOD AV     ,LARCENY, ,Yes,All Other,383
2020/01/17 05:00:00+00,200,1733,300 WARNER AV     ,BURGLARY, ,,All Other,384
2020/01/17 05:00:00+00,1815,2014,300 SLOCUM DR     ,LARCENY,A,,All Other,385
2020/01/18 05:00:00+00,2359,200,700 S  BEECH ST     ,BURGLARY, ,,All Other,386
2020/01/18 05:00:00+00,924,1000,1300 BURNET AV     ,LARCENY, ,,All Other,387
2020/01/18 05:00:00+00,2100,2100,1 DESTINY USA DR,LARCENY, ,,All Other,388
2020/01/18 05:00:00+00,1200,1200,1500 JAMES ST     ,LARCENY, ,,All Other,389
2020/01/19 05:00:00+00,400,400,400 FELLOWS AV     ,LARCENY, ,,All Other,390
2020/01/19 05:00:00+00,1805,1805,300 S  SALINA ST     ,LARCENY, ,,All Other,391
2020/01/20 05:00:00+00,1423,1747,1400 S  SALINA ST     ,LARCENY, ,,All Other,392
2020/01/20 05:00:00+00,1945,2030,100 SIMS DR     ,LARCENY, ,,All Other,393
2020/01/20 05:00:00+00,0,2359,100 WALTON ST     ,LARCENY, ,,All Other,394
2020/01/20 05:00:00+00,0,1600,300 THURBER ST     ,LARCENY, ,,All Other,395
2020/01/20 05:00:00+00,2000,600,300 VILLAGE DR     ,LARCENY, ,,All Other,396
2020/01/21 05:00:00+00,2240,0,1 DESTINY USA DR,LARCENY,A,Yes,All Other,397
2020/01/21 05:00:00+00,1545,1545,2500 ERIE BLVD   ,LARCENY, ,Yes,All Other,398
2020/01/21 05:00:00+00,1400,1430,1400 S  SALINA ST     ,LARCENY, ,,All Other,399
2020/01/21 05:00:00+00,2050,2050,100 HARTSON ST     ,ROBBERY, ,,All Other,400
2020/03/18 04:00:00+00,1633,1633,1700 ERIE BLVD E ,LARCENY, ,,All Other,401
2020/03/18 04:00:00+00,600,630,300 S  GEDDES ST     ,LARCENY, ,,All Other,402
2020/03/18 04:00:00+00,1733,1930,100 N  MIDLER AV     ,LARCENY, ,,All Other,403
2020/03/19 04:00:00+00,1402,1500,100 ELIZABETH BLACKWELL ST     ,LARCENY, ,,All Other,404
2020/03/19 04:00:00+00,2000,1420,200 GRAND AV     ,LARCENY, ,,All Other,405
2020/03/20 04:00:00+00,1425,1425,1900 VALLEY DR     ,LARCENY, ,,All Other,406
2020/03/20 04:00:00+00,2340,2340,500 VALLEY DR     ,LARCENY, ,,All Other,407
2020/03/20 04:00:00+00,0,2359,100 E  ONONDAGA ST     ,LARCENY, ,Yes,All Other,408
2020/03/20 04:00:00+00,1130,1220,100 DUDLEY ST     ,LARCENY, ,,All Other,409
2020/03/21 04:00:00+00,250,250,100 RONEY LN     ,LARCENY, ,,All Other,410
2020/03/22 04:00:00+00,1500,1530,1200 BUTTERNUT ST     ,LARCENY, ,,All Other,411
2020/03/23 04:00:00+00,606,606,600 SECOND NORTH ST     ,ROBBERY, ,,All Other,412
2020/03/24 04:00:00+00,342,342,2800 JAMES ST     ,BURGLARY, ,,All Other,413
2020/03/24 04:00:00+00,1730,1800,100 CRIPPEN PL     ,LARCENY, ,,All Other,414
2020/03/24 04:00:00+00,830,1330,800 N  ALVORD ST     ,LARCENY, ,,All Other,415
2020/03/24 04:00:00+00,800,2300,0 LA GRANGE AV     ,LARCENY, ,,All Other,416
2020/03/24 04:00:00+00,900,900,300 HIER AV     ,LARCENY, ,,All Other,417
2020/03/24 04:00:00+00,355,355,1400 E  GENESEE ST     ,LARCENY, ,,All Other,418
2020/03/25 04:00:00+00,403,403,100 CONKLIN AV     ,LARCENY, ,Yes,All Other,419
2020/03/25 04:00:00+00,1900,2030,1600 W  GENESEE ST     ,LARCENY, ,,All Other,420
2020/03/26 04:00:00+00,1530,1530,200 BURNET AV     ,LARCENY, ,Yes,All Other,421
2020/03/27 04:00:00+00,1120,1120,2100 E  FAYETTE ST     ,LARCENY, ,,All Other,422
2020/03/27 04:00:00+00,0,0,200 BRIGGS ST     ,LARCENY, ,Yes,All Other,423
2020/03/27 04:00:00+00,500,1135,600 LODI ST     ,LARCENY, ,,All Other,424
2020/03/27 04:00:00+00,1029,930,400 MONTGOMERY AV     ,LARCENY, ,,All Other,425
2020/03/29 04:00:00+00,1830,1830,200 GILBERT AV     ,BURGLARY, ,,All Other,426
2020/03/30 04:00:00+00,1000,1000,1500 E  FAYETTE ST     ,LARCENY, ,,All Other,427
2020/03/30 04:00:00+00,30,1547,900 FIRST NORTH ST     ,LARCENY, ,,All Other,428
2020/03/30 04:00:00+00,1622,1622,1000 PARK ST     ,LARCENY, ,,All Other,429
2020/07/03 04:00:00+00,1200,1200,2500 S  SALINA ST     ,LARCENY, ,Yes,All Other,430
2020/04/01 04:00:00+00,325,325,3200 JAMES ST     ,AGGRAVATED ASSAULT, ,Yes,All Other,431
2020/04/01 04:00:00+00,15,1400,1000 CANAL ST     ,LARCENY, ,,All Other,432
2020/04/30 04:00:00+00,1445,1600,1600 W  ONONDAGA ST     ,LARCENY, ,,All Other,433
2020/06/03 04:00:00+00,1940,1941,200 MARLBOROUGH RD     ,LARCENY, ,,All Other,434
2020/04/01 04:00:00+00,15,1400,1000 CANAL ST     ,LARCENY, ,,All Other,435
2020/04/01 04:00:00+00,1200,100,100 N  MIDLER AV     ,LARCENY, ,,All Other,436
2020/04/02 04:00:00+00,350,350,1400 MIDLAND AV     ,BURGLARY, ,Yes,All Other,437
2020/04/02 04:00:00+00,100,100,1000 S  CLINTON ST     ,LARCENY, ,,All Other,438
2020/04/02 04:00:00+00,1235,1235,2400 MIDLAND AV     ,LARCENY, ,,All Other,439
2020/04/03 04:00:00+00,115,127,100 W  BISSELL ST     ,LARCENY, ,,All Other,440
2020/04/03 04:00:00+00,0,0,0 PRESIDENTIAL PL     ,LARCENY, ,,All Other,441
2020/04/03 04:00:00+00,1700,1800,200 W  CALTHROP AV     ,LARCENY, ,,All Other,442
2020/04/03 04:00:00+00,328,328,1400 LEMOYNE AV     ,MV THEFT, ,,All Other,443
2020/04/04 04:00:00+00,1210,1454,300 GOODRICH AV     ,LARCENY, ,,All Other,444
2020/04/05 04:00:00+00,1500,1500,300 BASIN ST     ,LARCENY, ,,All Other,445
2020/04/06 04:00:00+00,2025,2025,100 RIDER AV     ,ROBBERY, ,,All Other,446
2020/04/06 04:00:00+00,400,405,100 BLAINE ST     ,LARCENY, ,,All Other,447
2020/04/06 04:00:00+00,1430,1200,1000 IVY RIDGE RD     ,LARCENY, ,,All Other,448
2020/04/07 04:00:00+00,40,50,100 SCHNEIDER ST     ,ROBBERY, ,,All Other,449
2020/04/08 04:00:00+00,2230,2255,500 BUTTERNUT ST     ,LARCENY, ,Yes,All Other,450
2020/04/08 04:00:00+00,800,851,1000 CANAL ST     ,MV THEFT, ,Yes,All Other,451
2020/04/08 04:00:00+00,0,0,300 UNIVERSITY AV     ,LARCENY, ,,All Other,452
2020/04/08 04:00:00+00,0,2359,900 E  GENESEE ST     ,LARCENY, ,,All Other,453
2020/07/03 04:00:00+00,1200,1200,2300 E  FAYETTE ST     ,LARCENY, ,,All Other,454
2020/04/30 04:00:00+00,1200,1200,100 BURLINGAME RD     ,LARCENY, ,,All Other,455
2020/06/03 04:00:00+00,1100,1900,700 DANFORTH ST     ,LARCENY, ,,All Other,456
2020/07/05 04:00:00+00,45,427,200 SHONNARD ST     ,BURGLARY, ,,All Other,457
2020/04/30 04:00:00+00,1159,1552,2200 S  SALINA ST     ,LARCENY, ,,All Other,458
2020/06/04 04:00:00+00,2100,856,100 ARLINGTON AV     ,BURGLARY, ,,All Other,459
2020/07/05 04:00:00+00,2310,2310,100 SWANSEA DR     ,BURGLARY, ,,All Other,460
2020/04/30 04:00:00+00,0,600,200 GIFFORD ST     ,LARCENY, ,,All Other,461
2020/06/04 04:00:00+00,2330,1000,300 HAWLEY AV     ,BURGLARY, ,,All Other,462
2020/07/05 04:00:00+00,1700,800,1700 W  COLVIN ST     ,LARCENY, ,,All Other,463
2020/05/01 04:00:00+00,1105,1105,2500 ERIE BLVD   ,LARCENY, ,,All Other,464
2020/06/04 04:00:00+00,1849,1849,400 E  GENESEE PKWY   ,LARCENY, ,,All Other,465
2020/07/06 04:00:00+00,20,20,500 RICHMOND AV     ,ROBBERY, ,,All Other,466
2020/05/01 04:00:00+00,1300,1300,1000 CARBON ST     ,LARCENY, ,,All Other,467
2020/06/04 04:00:00+00,1300,1300,100 RICH ST     ,LARCENY, ,,All Other,468
2020/07/06 04:00:00+00,1448,1448,700 S  CROUSE AV     ,LARCENY, ,,All Other,469
2020/05/01 04:00:00+00,1200,1200,700 EMERSON AV     ,LARCENY, ,,All Other,470
2020/06/04 04:00:00+00,814,814,100 WHEDON RD     ,LARCENY, ,,All Other,471
2020/07/06 04:00:00+00,2200,2246,400 GRANT AV     ,LARCENY, ,Yes,All Other,472
2020/05/01 04:00:00+00,1730,1730,100 REDFIELD PL     ,LARCENY, ,,All Other,473
2020/06/04 04:00:00+00,832,832,300 ALLEN ST     ,LARCENY, ,,All Other,474
2020/07/06 04:00:00+00,1500,1500,300 SAND ST     ,LARCENY, ,Yes,All Other,475
2020/05/02 04:00:00+00,1021,1021,700 FIRST NORTH ST     ,LARCENY, ,,All Other,476
2020/06/05 04:00:00+00,1006,1003,600 HIGHLAND ST     ,LARCENY, ,,All Other,477
2020/07/06 04:00:00+00,2359,630,200 LUDDINGTON ST     ,LARCENY, ,,All Other,478
2020/05/02 04:00:00+00,1207,1207,4000 S  SALINA ST     ,LARCENY, ,,All Other,479
2020/06/05 04:00:00+00,1300,1315,100 PALMER LN     ,LARCENY, ,,All Other,480
2020/07/06 04:00:00+00,221,223,200 TEALL AV     ,LARCENY, ,,All Other,481
2020/05/02 04:00:00+00,1630,1630,200 MARIPOSA ST     ,LARCENY, ,Yes,All Other,482
2020/06/05 04:00:00+00,0,2359,300 POND ST     ,LARCENY, ,,All Other,483
2020/07/06 04:00:00+00,0,1159,700 JAMES ST     ,LARCENY, ,,All Other,484
2020/05/02 04:00:00+00,1150,2200,700 N  SALINA ST     ,LARCENY, ,,All Other,485
2020/06/06 04:00:00+00,1145,1200,200 SEDGWICK ST     ,LARCENY, ,,All Other,486
2020/07/06 04:00:00+00,2238,2238,1000 COL EILEEN COLLINS BLVD   ,MV THEFT, ,,All Other,487
2020/05/02 04:00:00+00,1400,1405,100 LIBERTY ST     ,LARCENY, ,,All Other,488
2020/06/06 04:00:00+00,1230,1230,100 SMITH LN     ,LARCENY, ,,All Other,489
2020/07/07 04:00:00+00,200,200,300 E  WILLOW ST     ,LARCENY, ,,All Other,490
2020/05/04 04:00:00+00,1900,1800,200 PUTNAM ST     ,LARCENY, ,,All Other,491
2020/06/06 04:00:00+00,1337,1337,200 FAYETTE BLVD   ,LARCENY, ,,All Other,492
2020/07/08 04:00:00+00,2300,500,1100 BELLEVUE AV     ,LARCENY, ,,All Other,493
2020/05/04 04:00:00+00,1930,2000,900 HAZELWOOD AV     ,BURGLARY, ,Yes,All Other,494
2020/06/07 04:00:00+00,745,754,500 S  CROUSE AV     ,LARCENY, ,Yes,All Other,495
2020/06/07 04:00:00+00,2100,100,100 SMITH LN     ,BURGLARY, ,,All Other,496
2020/06/08 04:00:00+00,0,1539,100 E  COLVIN ST     ,LARCENY, ,,All Other,497
2020/06/08 04:00:00+00,800,1700,200 PUTNAM ST     ,LARCENY, ,,All Other,498
2020/06/08 04:00:00+00,2200,1130,300 COLUMBUS AV     ,LARCENY, ,,All Other,499
2020/06/09 04:00:00+00,1520,1520,200 S  EDWARDS AV     ,LARCENY, ,,All Other,500
2020/06/09 04:00:00+00,1200,928,600 DAKIN ST     ,LARCENY, ,,All Other,501
2020/06/10 04:00:00+00,0,845,500 E  WILLOW ST     ,LARCENY, ,,All Other,502
2020/06/10 04:00:00+00,1654,1654,300 RENWICK AV     ,LARCENY, ,Yes,All Other,503
2020/06/11 04:00:00+00,2200,40,100 JAMESVILLE AV     ,LARCENY, ,,All Other,504
2020/06/11 04:00:00+00,1900,630,200 ROBERT DR     ,LARCENY, ,,All Other,505
2020/06/11 04:00:00+00,900,932,100 MAY AV     ,LARCENY, ,,All Other,506
2020/06/11 04:00:00+00,1330,1339,1200 MILTON AV     ,ROBBERY, ,,All Other,507
2020/06/11 04:00:00+00,1517,1517,500 RICHMOND AV     ,LARCENY, ,,All Other,508
2020/06/11 04:00:00+00,1300,1300,600 RICHMOND AV     ,LARCENY, ,,All Other,509
2020/06/12 04:00:00+00,1500,1430,600 COMSTOCK AV     ,BURGLARY, ,,All Other,510
2020/06/12 04:00:00+00,1200,1200,100 LATIMER TER    ,LARCENY, ,,All Other,511
2020/06/13 04:00:00+00,0,100,300 RUGBY RD     ,LARCENY, ,,All Other,512
2020/06/13 04:00:00+00,1430,2250,1900 JAMES ST     ,BURGLARY, ,,All Other,513
2020/06/14 04:00:00+00,200,430,100 PHILLIPS RD     ,MV THEFT, ,,All Other,514
2020/06/14 04:00:00+00,33,33,2000 LODI ST     ,LARCENY, ,Yes,All Other,515
2020/06/14 04:00:00+00,30,1528,1000 PARK ST     ,LARCENY, ,Yes,All Other,516
2020/06/14 04:00:00+00,1600,1430,400 SMITH ST     ,BURGLARY, ,,All Other,517
2020/06/14 04:00:00+00,1945,1945,600 E  DIVISION ST     ,LARCENY, ,,All Other,518
2020/06/15 04:00:00+00,1300,845,200 MARTIN ST     ,LARCENY, ,,All Other,519
2020/06/15 04:00:00+00,1530,1615,300 BRYANT AV     ,LARCENY, ,,All Other,520
2020/06/16 04:00:00+00,2200,800,300 S  MIDLER AV     ,LARCENY, ,,All Other,521
2020/06/17 04:00:00+00,1200,1200,1900 SOUTH AV     ,LARCENY, ,,All Other,522
2020/06/17 04:00:00+00,1818,1818,4000 S  SALINA ST     ,LARCENY, ,,All Other,523
2020/06/17 04:00:00+00,1300,1330,100 CONIFER DR     ,LARCENY, ,,All Other,524
2020/06/18 04:00:00+00,1100,1100,300 S  WARREN ST     ,ROBBERY, ,,All Other,525
2020/06/18 04:00:00+00,1000,1000,300 JAMESVILLE AV     ,LARCENY, ,,All Other,526
2020/06/19 04:00:00+00,2230,2230,1200 W  ONONDAGA ST     ,LARCENY, ,,All Other,527
2020/06/19 04:00:00+00,1945,1945,1600 E  GENESEE ST     ,LARCENY, ,,All Other,528
2020/06/20 04:00:00+00,1800,1700,900 CANAL ST     ,BURGLARY, ,,All Other,529
2020/06/20 04:00:00+00,1820,1820,1300 BUTTERNUT ST     ,LARCENY, ,,All Other,530
2020/07/08 04:00:00+00,1900,926,200 GIRARD AV     ,LARCENY, ,,All Other,531
2020/05/04 04:00:00+00,1347,1347,500 HAMILTON ST     ,LARCENY, ,,All Other,532
2020/07/09 04:00:00+00,15,54,1600 W  GENESEE ST     ,LARCENY, ,Yes,All Other,533
2020/05/04 04:00:00+00,1000,900,200 CATHERINE ST     ,LARCENY, ,,All Other,534
2020/05/04 04:00:00+00,1450,2350,200 N  MIDLER AV     ,LARCENY, ,,All Other,535
2020/07/09 04:00:00+00,157,203,600 S  SALINA ST     ,BURGLARY,A,,All Other,536
2020/05/06 04:00:00+00,750,755,900 JAMES ST     ,ROBBERY, ,Yes,All Other,537
2020/07/09 04:00:00+00,1100,1,100 RIGI AV     ,LARCENY, ,,All Other,538
2020/05/06 04:00:00+00,1700,900,3000 ERIE BLVD E ,LARCENY, ,,All Other,539
2020/07/10 04:00:00+00,1200,1315,200 HARRIETTE AV     ,LARCENY, ,,All Other,540
2020/05/06 04:00:00+00,1030,1035,800 COURT ST     ,LARCENY, ,,All Other,541
2020/07/10 04:00:00+00,434,1200,300 ATLANTIC AV     ,LARCENY, ,,All Other,542
2020/05/06 04:00:00+00,800,1630,3000 ERIE BLVD E ,LARCENY, ,Yes,All Other,543
2020/07/10 04:00:00+00,1800,1800,900 HARRISON ST     ,LARCENY, ,,All Other,544
2020/05/07 04:00:00+00,1957,1957,100 LAFAYETTE RD     ,LARCENY, ,,All Other,545
2020/07/11 04:00:00+00,1637,1637,1400 BUTTERNUT ST     ,LARCENY, ,,All Other,546
2020/05/08 04:00:00+00,930,1400,100 BERGER AV     ,LARCENY, ,,All Other,547
2020/07/11 04:00:00+00,900,2138,1200 S  GEDDES ST     ,LARCENY, ,,All Other,548
2020/05/08 04:00:00+00,1431,1431,300 ROWLAND ST     ,LARCENY, ,,All Other,549
2020/07/12 04:00:00+00,912,911,900 JAMES ST     ,ROBBERY, ,Yes,All Other,550
2020/05/08 04:00:00+00,1730,1800,100 JAMESVILLE AV     ,LARCENY, ,,All Other,551
2020/07/12 04:00:00+00,930,1100,200 HOOD AV     ,BURGLARY, ,,All Other,552
2020/05/08 04:00:00+00,945,1245,2500 E  GENESEE ST     ,LARCENY, ,,All Other,553
2020/07/12 04:00:00+00,1100,1100,200 WEBSTER AV     ,BURGLARY, ,,All Other,554
2020/07/12 04:00:00+00,900,900,600 GIFFORD ST     ,LARCENY, ,,All Other,555
2020/07/12 04:00:00+00,1855,1855,500 W  COLVIN ST     ,ROBBERY, ,,All Other,556
2020/07/13 04:00:00+00,200,200,100 W  OSTRANDER AV     ,BURGLARY, ,Yes,All Other,557
2020/07/13 04:00:00+00,0,1225,2800 GRANT BLVD   ,LARCENY, ,,All Other,558
2020/07/13 04:00:00+00,1335,1335,100 HAZELHURST AV     ,BURGLARY, ,Yes,All Other,559
2020/07/13 04:00:00+00,0,0,100 REMINGTON AV     ,LARCENY, ,,All Other,560
