DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2018/01/06 05:00:00+00,1250,1250,1200 PARK ST,SIMPLE ASSAULT,False,280
2018/01/06 05:00:00+00,1648,1258,100 JOHN ST,SIMPLE ASSAULT,False,281
2018/01/06 05:00:00+00,2149,2149,200 UNION PL,CRIMINAL MISCHIEF,False,282
2018/01/06 05:00:00+00,2207,2207,100 W  SENECA TPKE,SIMPLE ASSAULT,False,283
2018/01/06 05:00:00+00,2208,2208,900 WILLIS AV,OFFN AGAINST FAMILY,False,284
2018/01/06 05:00:00+00,2228,2228,900 HAWLEY AV,SIMPLE ASSAULT,False,285
2018/01/06 05:00:00+00,2330,2341,200 E  MARTIN LUTHER KING,CRIMINAL MISCHIEF,False,286
2018/01/07 05:00:00+00,20,23,100 OAK PL,OFFN AGAINST FAMILY,False,287
2018/01/07 05:00:00+00,400,400,300 MERRIMAN AV,POSSESSION/USE DANGEROUS WEAPONS,True,288
2018/01/07 05:00:00+00,1100,1120,3500 JAMES ST,CRIMINAL MISCHIEF,False,289
2018/01/07 05:00:00+00,1200,1221,100 WOODBINE AV,CRIMINAL MISCHIEF,False,290
2018/01/07 05:00:00+00,1414,1414,100 PHARIS ST,SIMPLE ASSAULT,False,291
2018/01/07 05:00:00+00,1636,1636,1000 CARBON ST,SIMPLE ASSAULT,False,292
2018/01/07 05:00:00+00,1744,1744,0 WESTMORELAND AV,POSSESSION/USE DRUG,False,293
2018/01/07 05:00:00+00,1817,1817,1700 LODI ST,DISORDERLY CONDUCT,True,294
2018/01/07 05:00:00+00,1530,1530,100 E  LAFAYETTE AV,SIMPLE ASSAULT,False,295
2018/01/07 05:00:00+00,1959,1959,200 COOLIDGE AV,DRIVING UNDER INFLUENCE,False,296
2018/01/07 05:00:00+00,2036,2050,800 BUTTERNUT ST,ALL OTHER OFFENSES,False,297
2018/01/07 05:00:00+00,2052,2052,600 WESTMORELAND AV,SIMPLE ASSAULT,False,298
2018/01/07 05:00:00+00,2130,2130,200 MCKINLEY AV,SIMPLE ASSAULT,False,299
2018/01/07 05:00:00+00,2234,2234,600 WESTMORELAND AV,OFFN AGAINST FAMILY,False,300
2018/01/18 05:00:00+00,1423,1423,500 S  STATE ST,ALL OTHER OFFENSES,False,301
2018/01/18 05:00:00+00,1526,1545,300 HUDSON ST,POSSESSION/MARIJUANA,False,302
2018/01/18 05:00:00+00,1645,1645,300 E  DIVISION ST,ALL OTHER OFFENSES,True,303
2018/01/18 05:00:00+00,2013,2013,700 GLENWOOD AV,DRIVING UNDER INFLUENCE,False,304
2018/01/18 05:00:00+00,1719,1719,1400 S  SALINA ST,POSSESSION/MARIJUANA,True,305
2018/01/18 05:00:00+00,1740,1740,1000 S  SALINA ST,FRAUD,False,306
2018/01/18 05:00:00+00,1755,1820,200 W  BRIGHTON AV,POSSESSION/MARIJUANA,False,307
2018/01/18 05:00:00+00,1809,1809,300 FITCH ST,POSSESSION/MARIJUANA,False,308
2018/01/18 05:00:00+00,1823,1835,300 CROSSETT ST,POSSESSION/MARIJUANA,False,309
2018/01/18 05:00:00+00,1842,1842,200 W  LAFAYETTE AV,POSSESSION/MARIJUANA,False,310
2018/01/18 05:00:00+00,1840,1855,100 W  FLORENCE AV,ALL OTHER OFFENSES,True,311
2018/01/18 05:00:00+00,1840,1940,100 W  PLEASANT AV,POSSESSION/USE DRUG,False,312
2018/01/18 05:00:00+00,1900,1906,400 BEAR ST,CRIMINAL MISCHIEF,False,313
2018/01/18 05:00:00+00,2005,2005,100 N  GEDDES ST,POSSESSION/USE DRUG,False,314
2018/01/18 05:00:00+00,2050,2050,900 BUTTERNUT ST,ALL OTHER OFFENSES,True,315
2018/01/18 05:00:00+00,2216,2216,100 ROBINSON ST,POSSESSION/MARIJUANA,True,316
2018/01/18 05:00:00+00,2217,2217,300 SLOCUM AV,POSSESSION/USE DRUG,False,317
2018/01/18 05:00:00+00,1230,1230,1600 N  SALINA ST,CRIMINAL MISCHIEF,True,318
2018/01/18 05:00:00+00,0,2359,200 MATTY AV,FRAUD,False,319
2018/01/19 05:00:00+00,36,36,100 W  GENESEE ST,POSSESSION/MARIJUANA,False,320
2018/01/19 05:00:00+00,117,117,700 CANAL ST,DRIVING UNDER INFLUENCE,False,321
2018/01/19 05:00:00+00,125,131,400 KIMBER RD,SIMPLE ASSAULT,False,322
2018/01/19 05:00:00+00,1700,500,2400 S  SALINA ST,CRIMINAL MISCHIEF,True,323
2018/01/19 05:00:00+00,919,919,300 W  PLEASANT AV,SIMPLE ASSAULT,False,324
2018/01/19 05:00:00+00,1236,1236,500 S  STATE ST,ALL OTHER OFFENSES,False,325
2018/01/19 05:00:00+00,1301,1301,1300 S  STATE ST,POSSESSION/MARIJUANA,True,326
2018/01/19 05:00:00+00,1350,1350,500 E  GENESEE ST,SIMPLE ASSAULT,False,327
2018/01/19 05:00:00+00,1424,1424,700 TALLMAN ST,ALL OTHER OFFENSES,True,328
2018/01/19 05:00:00+00,7,1453,1100 S  STATE ST,CRIMINAL MISCHIEF,True,329
2018/01/19 05:00:00+00,1541,1541,400 GIFFORD ST,POSSESSION/MARIJUANA,True,330
2018/01/19 05:00:00+00,1600,1600,1500 S  SALINA ST,POSSESSION/USE DRUG,False,331
2018/01/19 05:00:00+00,1630,1715,900 W  GENESEE ST,POSSESSION/MARIJUANA,False,332
2018/01/19 05:00:00+00,1643,1643,0 BANK AL,ALL OTHER OFFENSES,True,333
2018/01/19 05:00:00+00,1600,1718,200 SABINE ST,CRIMINAL MISCHIEF,False,334
2018/01/19 05:00:00+00,1800,1757,1500 W  ONONDAGA ST,SIMPLE ASSAULT,False,335
2018/01/19 05:00:00+00,1830,1830,1000 N  MCBRIDE ST,POSSESSION/USE DANGEROUS WEAPONS,False,336
2018/01/19 05:00:00+00,1911,1911,100 BRIGGS AV,SIMPLE ASSAULT,False,337
2018/01/19 05:00:00+00,1934,1934,100 W  LAFAYETTE AV,POSSESSION/MARIJUANA,False,338
2018/01/19 05:00:00+00,1935,1935,100 DICKERSON ST,POSSESSION/USE DRUG,False,339
2018/01/19 05:00:00+00,2006,2026,400 E  DIVISION ST,ALL OTHER OFFENSES,False,340
2018/01/19 05:00:00+00,2046,2230,900 W  FAYETTE ST,POSSESSION/MARIJUANA,False,341
2018/01/19 05:00:00+00,2045,2048,300 THURBER ST,SIMPLE ASSAULT,False,342
2018/01/19 05:00:00+00,2218,2218,100 STEWART CT,POSSESSION/MARIJUANA,True,343
2018/01/19 05:00:00+00,2259,2259,0 MCKINLEY AV,POSSESSION/MARIJUANA,False,344
2018/01/19 05:00:00+00,2321,2321,0 DELAWARE ST,ALL OTHER OFFENSES,False,345
2018/01/19 05:00:00+00,2326,2326,0 W  PLEASANT AV,POSSESSION/MARIJUANA,False,346
2018/01/19 05:00:00+00,2343,2343,0 W  PLEASANT AV,POSSESSION/MARIJUANA,True,347
2018/01/19 05:00:00+00,2358,2358,2800 BURNET AV,SIMPLE ASSAULT,True,348
2018/01/19 05:00:00+00,1135,1135,300 OSTROM AV,CRIMINAL MISCHIEF,True,349
2018/01/19 05:00:00+00,1610,1610,1500 JAMES ST,CRIMINAL MISCHIEF,True,350
2018/01/15 05:00:00+00,1718,1718,1800 E  FAYETTE ST,POSSESSION/MARIJUANA,True,351
2018/01/15 05:00:00+00,1742,1800,0 NIAGARA ST/ GIFFORD,POSSESSION/MARIJUANA,False,352
2018/01/15 05:00:00+00,800,1939,300 GENESEE PARK DR,FRAUD,False,353
2018/01/15 05:00:00+00,1953,1953,0 E  FAYETTE ST,POSSESSION/MARIJUANA,False,354
2018/01/15 05:00:00+00,2100,2100,100 EASTMAN AV,POSSESSION/MARIJUANA,True,355
2018/01/15 05:00:00+00,2151,2151,300 PROSPECT AV,SIMPLE ASSAULT,True,356
2018/01/15 05:00:00+00,2214,2214,200 MERRIMAN AV,ALL OTHER OFFENSES,True,357
2018/01/15 05:00:00+00,1200,1200,800 ERIE BLVD E,FORGERY/COUNTERFEIT,False,358
2018/01/15 05:00:00+00,1110,1235,1 DESTINY USA DR,CRIMINAL MISCHIEF,True,359
2018/01/16 05:00:00+00,49,49,700 W  ONONDAGA ST,OFFN AGAINST FAMILY,False,360
2018/01/16 05:00:00+00,252,252,1000 LODI ST,POSSESSION/USE DRUG,True,361
2018/01/16 05:00:00+00,1045,1048,200 ELIZABETH ST,OFFN AGAINST FAMILY,False,362
2018/01/16 05:00:00+00,1203,1203,1300 E  FAYETTE ST,ALL OTHER OFFENSES,False,363
2018/01/16 05:00:00+00,1240,1240,1700 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,364
2018/01/16 05:00:00+00,1245,1249,900 N  ALVORD ST,SIMPLE ASSAULT,False,365
2018/01/16 05:00:00+00,1310,1310,300 ARTHUR ST,ALL OTHER OFFENSES,False,366
2018/01/16 05:00:00+00,1342,1342,600 ROBINSON ST,SIMPLE ASSAULT,False,367
2018/01/16 05:00:00+00,1346,1346,100 TITUS AL,FRAUD,False,368
2018/01/16 05:00:00+00,1352,1352,0 GRAND AV,SALE/MANUFACTURE CONTROLLED SUBSTANCE,True,369
2018/01/16 05:00:00+00,1606,1606,400 WESTMORELAND AV,FORGERY/COUNTERFEIT,False,370
2018/01/16 05:00:00+00,1630,1625,1600 VALLEY DR,SIMPLE ASSAULT,False,371
2018/01/16 05:00:00+00,2142,2142,300 HILLSDALE AV,SIMPLE ASSAULT,False,372
2018/01/16 05:00:00+00,2105,2130,200 W  KENNEDY ST,POSSESSION/MARIJUANA,False,373
2018/01/17 05:00:00+00,3,3,600 SEDGWICK DR,POSSESSION/MARIJUANA,False,374
2018/01/17 05:00:00+00,53,53,400 JAMES ST,CRIMINAL MISCHIEF,False,375
2018/01/17 05:00:00+00,627,627,300 KIRKPATRICK ST,ALL OTHER OFFENSES,False,376
2018/01/17 05:00:00+00,730,730,500 S  SALINA ST,SIMPLE ASSAULT,False,377
2018/01/17 05:00:00+00,930,1106,2600 MIDLAND AV,CRIMINAL MISCHIEF,False,378
2018/01/17 05:00:00+00,1118,1118,500 S  STATE ST,OFFN AGAINST FAMILY,False,379
2018/01/17 05:00:00+00,1119,1119,500 S  STATE ST,OFFN AGAINST FAMILY,False,380
2018/01/17 05:00:00+00,1120,1120,500 S  STATE ST,OFFN AGAINST FAMILY,False,381
2018/01/17 05:00:00+00,1412,1412,500 N  MCBRIDE ST,CRIMINAL MISCHIEF,True,382
2018/01/17 05:00:00+00,1430,1503,100 POND ST,SIMPLE ASSAULT,False,383
2018/01/17 05:00:00+00,1653,1653,1200 ALMOND ST,POSSESSION/USE DRUG,False,384
2018/01/17 05:00:00+00,1736,1736,0 TURTLE ST,PROSTITUTION PATRON/PROMOTING,True,385
2018/01/17 05:00:00+00,1730,1730,400 W  NEWELL ST,CRIMINAL MISCHIEF,True,386
2018/01/17 05:00:00+00,1758,1758,0 SPRING ST,PROSTITUTION PATRON/PROMOTING,True,387
2018/01/17 05:00:00+00,1809,1809,100 WESTCOTT ST,ALL OTHER OFFENSES,False,388
2018/01/17 05:00:00+00,1839,1839,1100 PARK ST,POSSESSION/USE DRUG,True,389
2018/01/17 05:00:00+00,1842,1842,0 WALL ST,POSSESSION/MARIJUANA,True,390
2018/01/17 05:00:00+00,1910,1930,200 ASH ST,POSSESSION/MARIJUANA,False,391
2018/01/17 05:00:00+00,2000,2007,1100 W  COLVIN ST,SIMPLE ASSAULT,False,392
2018/01/17 05:00:00+00,2209,2239,200 KELLOGG ST,POSSESSION/MARIJUANA,True,393
2018/01/17 05:00:00+00,2259,2259,100 BALLANTYNE RD,POSSESSION/USE DRUG,True,394
2018/01/17 05:00:00+00,2348,2348,1700 N  SALINA ST,ALL OTHER OFFENSES,False,395
2018/01/18 05:00:00+00,2355,0,1700 W  ONONDAGA ST,CRIMINAL MISCHIEF,False,396
2018/01/18 05:00:00+00,130,130,100 MARSHALL ST,SIMPLE ASSAULT,True,397
2018/01/18 05:00:00+00,150,150,200 N  STATE ST,OFFN AGAINST FAMILY,False,398
2018/01/18 05:00:00+00,2100,1135,100 BERGER AV,CRIMINAL MISCHIEF,True,399
2018/01/18 05:00:00+00,1144,1144,500 E  GENESEE ST,OFFN AGAINST FAMILY,False,400
2018/01/28 05:00:00+00,1906,1906,1400 N  STATE ST,SIMPLE ASSAULT,False,401
2018/01/20 05:00:00+00,126,126,300 S  CLINTON ST,SIMPLE ASSAULT,False,402
2018/01/28 05:00:00+00,2012,2012,2400 JAMES ST,OFFN AGAINST FAMILY,False,403
2018/01/20 05:00:00+00,135,135,300 AUDUBON PKWY,POSSESSION/USE DRUG,True,404
2018/01/28 05:00:00+00,2103,2103,2200 S  SALINA ST,SIMPLE ASSAULT,False,405
2018/01/20 05:00:00+00,141,139,100 WAYNE ST,SIMPLE ASSAULT,False,406
2018/01/28 05:00:00+00,2130,2130,100 MUNSON DR,CRIMINAL MISCHIEF,True,407
2018/01/20 05:00:00+00,216,216,1200 S  GEDDES ST,POSSESSION/USE DRUG,True,408
2018/01/28 05:00:00+00,2340,2346,100 SOUTH AV,SIMPLE ASSAULT,False,409
2018/01/20 05:00:00+00,250,256,700 ONONDAGA AV,SIMPLE ASSAULT,False,410
2018/01/28 05:00:00+00,2347,2347,300 APPLE ST,SIMPLE ASSAULT,False,411
2018/01/20 05:00:00+00,805,805,100 DILLAYE AV,CRIMINAL MISCHIEF,False,412
2018/01/28 05:00:00+00,2015,2015,200 HILLSDALE AV,CRIMINAL MISCHIEF,True,413
2018/01/20 05:00:00+00,955,955,300 APPLE ST,SIMPLE ASSAULT,False,414
2018/01/29 05:00:00+00,207,207,900 JAMES ST,CRIMINAL MISCHIEF,False,415
2018/01/20 05:00:00+00,1046,1046,0 COSTELLO CT,SIMPLE ASSAULT,False,416
2018/01/29 05:00:00+00,312,312,100 BALLANTYNE RD,SIMPLE ASSAULT,False,417
2018/01/20 05:00:00+00,1250,1255,400 W  OSTRANDER AV,SIMPLE ASSAULT,False,418
2018/01/29 05:00:00+00,321,321,300 APPLE ST,CRIMINAL MISCHIEF,False,419
2018/01/20 05:00:00+00,1431,1431,900 JAMES ST,OFFN AGAINST FAMILY,True,420
2018/01/29 05:00:00+00,1800,330,300 S  MIDLER AV,CRIMINAL MISCHIEF,True,421
2018/01/20 05:00:00+00,1200,1618,1700 S  SALINA ST,OFFN AGAINST FAMILY,False,422
2018/01/29 05:00:00+00,430,435,3200 JAMES ST,SIMPLE ASSAULT,False,423
2018/01/20 05:00:00+00,1657,1728,400 S  SALINA ST,POSSESSION/MARIJUANA,False,424
2018/01/29 05:00:00+00,615,615,600 N  MCBRIDE ST,SIMPLE ASSAULT,False,425
2018/01/20 05:00:00+00,1703,1720,2100 MIDLAND AV,POSSESSION/USE DRUG,False,426
2018/01/29 05:00:00+00,850,900,2200 MIDLAND AV,SIMPLE ASSAULT,False,427
2018/01/20 05:00:00+00,1739,1739,400 GIFFORD ST,POSSESSION/USE DRUG,False,428
2018/01/29 05:00:00+00,902,902,100 SOLAR ST,CRIMINAL MISCHIEF,True,429
2018/01/20 05:00:00+00,1740,1740,300 BALLANTYNE RD,POSSESSION/USE DANGEROUS WEAPONS,True,430
2018/01/29 05:00:00+00,1202,1202,200 DAVIS ST,CRIMINAL MISCHIEF,True,431
2018/01/20 05:00:00+00,1801,1801,0 S  MCBRIDE ST,ALL OTHER OFFENSES,True,432
2018/01/29 05:00:00+00,1205,1205,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,False,433
2018/01/20 05:00:00+00,1843,1843,500 TEALL AV,DRIVING UNDER INFLUENCE,False,434
2018/01/29 05:00:00+00,1212,1212,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,False,435
2018/01/20 05:00:00+00,1852,1852,0 HUNT AV,POSSESSION/MARIJUANA,False,436
2018/01/29 05:00:00+00,1304,1304,1400 LODI ST,POSSESSION/MARIJUANA,False,437
2018/01/20 05:00:00+00,1902,1902,0 ROWLAND ST,POSSESSION/MARIJUANA,True,438
2018/01/29 05:00:00+00,1426,1426,100 BELLE AV,SIMPLE ASSAULT,False,439
2018/01/20 05:00:00+00,1921,1921,0 GIFFORD ST,POSSESSION/MARIJUANA,True,440
2018/01/20 05:00:00+00,1933,1933,100 ELMHURST AV,POSSESSION/MARIJUANA,False,441
2018/01/20 05:00:00+00,1946,1946,0 S  SALINA ST,POSSESSION/MARIJUANA,False,442
2018/01/20 05:00:00+00,2108,2108,1 DESTINY USA DR,ALL OTHER OFFENSES,False,443
2018/01/20 05:00:00+00,2238,2238,2500 E  GENESEE ST,POSSESSION/MARIJUANA,False,444
2018/01/20 05:00:00+00,2327,2327,100 ROBINSON ST,ALL OTHER OFFENSES,True,445
2018/01/21 05:00:00+00,2338,2339,100 LAKEVIEW AV,POSSESSION/USE DANGEROUS WEAPONS,True,446
2018/01/21 05:00:00+00,4,4,0 PERSHING AV,POSSESSION/MARIJUANA,False,447
2018/01/21 05:00:00+00,19,19,1200 SOUTH AV,CRIMINAL MISCHIEF,True,448
2018/01/21 05:00:00+00,108,108,300 MERRITT AV,SIMPLE ASSAULT,False,449
2018/01/21 05:00:00+00,40,48,600 MIDLAND AV,OFFN AGAINST FAMILY,False,450
2018/01/21 05:00:00+00,115,115,300 CROSSETT ST,POSSESSION/MARIJUANA,True,451
2018/01/21 05:00:00+00,128,128,800 WOLF ST,SIMPLE ASSAULT,False,452
2018/01/21 05:00:00+00,213,213,200 RICH ST,ALL OTHER OFFENSES,False,453
2018/01/21 05:00:00+00,237,237,400 DELAWARE ST,POSSESSION/USE DANGEROUS WEAPONS,True,454
2018/01/21 05:00:00+00,336,400,200 COURT ST,POSSESSION/MARIJUANA,False,455
2018/01/21 05:00:00+00,430,436,300 AUDUBON PKWY,SIMPLE ASSAULT,False,456
2018/01/21 05:00:00+00,237,237,400 DELAWARE ST,POSSESSION/MARIJUANA,True,457
2018/01/21 05:00:00+00,1135,1135,300 E  DIVISION ST,SIMPLE ASSAULT,False,458
2018/01/21 05:00:00+00,2130,1130,100 BUCKINGHAM AV,CRIMINAL MISCHIEF,True,459
2018/01/21 05:00:00+00,510,511,1000 W  GENESEE ST,CRIMINAL MISCHIEF,True,460
2018/01/21 05:00:00+00,1232,1232,700 E  LAUREL ST,CRIMINAL MISCHIEF,True,461
2018/01/21 05:00:00+00,1425,1430,600 SECOND NORTH ST,SIMPLE ASSAULT,False,462
2018/01/21 05:00:00+00,1501,1500,100 SMITH LN,SIMPLE ASSAULT,False,463
2018/01/21 05:00:00+00,2008,2008,500 PLYMOUTH DR,SIMPLE ASSAULT,False,464
2018/01/21 05:00:00+00,2250,2250,100 DICKERSON ST,ALL OTHER OFFENSES,True,465
2018/01/21 05:00:00+00,2230,2302,100 CRYSLER ST,SIMPLE ASSAULT,False,466
2018/01/21 05:00:00+00,2334,2334,600 W  ONONDAGA ST,KIDNAPPING,False,467
2018/01/21 05:00:00+00,1400,1400,700 N  TOWNSEND ST,CRIMINAL MISCHIEF,True,468
2018/01/21 05:00:00+00,218,218,400 ERIE BLVD E,CRIMINAL MISCHIEF,True,469
2018/01/21 05:00:00+00,1439,1440,400 KIRK AV,CRIMINAL MISCHIEF,True,470
2018/01/29 05:00:00+00,1515,1515,300 MAPLE ST,POSSESSION/USE DANGEROUS WEAPONS,False,471
2018/01/29 05:00:00+00,1609,1609,0 W  JEFFERSON ST,ALL OTHER OFFENSES,True,472
2018/01/29 05:00:00+00,1640,1640,400 SHONNARD ST,CRIMINAL MISCHIEF,True,473
2018/01/29 05:00:00+00,1656,1656,400 CORTLAND AV,OFFN AGAINST FAMILY,False,474
2018/01/29 05:00:00+00,0,1600,200 GIFFORD PKWY,FRAUD,False,475
2018/01/29 05:00:00+00,1712,1712,100 W  BISSELL ST,ALL OTHER OFFENSES,True,476
2018/01/29 05:00:00+00,1710,1735,700 COURT ST,SIMPLE ASSAULT,False,477
2018/01/29 05:00:00+00,1807,1815,2000 E  FAYETTE ST,ALL OTHER OFFENSES,False,478
2018/01/29 05:00:00+00,1832,1832,4400 S  SALINA ST,POSSESSION/MARIJUANA,False,479
2018/01/29 05:00:00+00,1855,1855,0 SOUTH AV,POSSESSION/MARIJUANA,False,480
2018/01/29 05:00:00+00,2014,2014,800 SEELEY RD,POSSESSION/MARIJUANA,False,481
2018/01/29 05:00:00+00,2148,2148,100 BERWYN AV,SIMPLE ASSAULT,False,482
2018/01/29 05:00:00+00,2232,2232,0 W  PLEASANT AV,POSSESSION/MARIJUANA,False,483
2018/01/29 05:00:00+00,2250,2320,100 HANCOCK DR,POSSESSION/MARIJUANA,True,484
2018/01/29 05:00:00+00,1500,800,200 N  MIDLER AV,CRIMINAL MISCHIEF,True,485
2018/01/30 05:00:00+00,10,10,600 ONONDAGA AV,POSSESSION/USE DRUG,True,486
2018/01/30 05:00:00+00,202,202,200 GARFIELD AV,OFFN AGAINST FAMILY,False,487
2018/01/30 05:00:00+00,955,955,600 S  SALINA ST,SIMPLE ASSAULT,True,488
2018/01/30 05:00:00+00,2100,1216,100 MAURICE AV,POSSESSION/USE DANGEROUS WEAPONS,False,489
2018/01/30 05:00:00+00,1223,1223,1 DESTINY USA DR,ALL OTHER OFFENSES,False,490
2018/01/30 05:00:00+00,1300,1300,300 WALNUT AV,CRIMINAL MISCHIEF,True,491
2018/01/30 05:00:00+00,1345,1345,400 BRATTLE RD,OFFN AGAINST FAMILY,False,492
2018/01/30 05:00:00+00,1425,1425,200 WALL ST,POSSESSION/USE DRUG,True,493
2018/01/30 05:00:00+00,1542,1542,200 TAFT AV,SIMPLE ASSAULT,False,494
2018/01/30 05:00:00+00,1555,1555,0 CENTENNIAL DR,POSSESSION/MARIJUANA,False,495
2018/01/30 05:00:00+00,1751,1751,300 DRISCOLL AV,POSSESSION/MARIJUANA,False,496
2018/01/30 05:00:00+00,1803,1803,100 SOUTH AV,POSSESSION/MARIJUANA,False,497
2018/01/30 05:00:00+00,1816,1815,100 RONEY LN,CRIMINAL MISCHIEF,False,498
2018/01/30 05:00:00+00,1858,1859,100 FRISBIE CT,KIDNAPPING,False,499
2018/01/30 05:00:00+00,2027,2027,0 N  STATE ST,POSSESSION/MARIJUANA,False,500
2018/01/22 05:00:00+00,1800,400,200 VILLAGE DR,CRIMINAL MISCHIEF,True,501
2018/01/24 05:00:00+00,1416,1416,500 S  CLINTON ST,ALL OTHER OFFENSES,True,502
2018/01/24 05:00:00+00,1500,1500,0 SOUTH AV,ALL OTHER OFFENSES,False,503
2018/01/24 05:00:00+00,1725,1725,400 MERRIMAN AV,POSSESSION/MARIJUANA,False,504
2018/01/24 05:00:00+00,1743,1743,400 GIFFORD ST,POSSESSION/MARIJUANA,True,505
2018/01/24 05:00:00+00,1806,1806,0 N  LOWELL AV,POSSESSION/MARIJUANA,False,506
2018/01/24 05:00:00+00,1810,1850,3800 S  SALINA ST,ALL OTHER OFFENSES,False,507
2018/01/24 05:00:00+00,1859,1859,300 SLOCUM AV,POSSESSION/USE DRUG,False,508
2018/01/24 05:00:00+00,1918,1918,0 FURMAN ST,ALL OTHER OFFENSES,False,509
2018/01/24 05:00:00+00,1920,1920,300 HATCH ST,POSSESSION/MARIJUANA,False,510
2018/01/24 05:00:00+00,1926,1926,200 CORTLAND AV,POSSESSION/MARIJUANA,False,511
2018/01/24 05:00:00+00,1959,1959,0 DYER CT,POSSESSION/USE DRUG,False,512
2018/01/24 05:00:00+00,2046,2046,1000 S  CLINTON ST,POSSESSION/MARIJUANA,False,513
2018/01/24 05:00:00+00,2144,2200,100 HALL AV,POSSESSION/MARIJUANA,True,514
2018/01/24 05:00:00+00,2224,2224,400 HUBBELL AV,SIMPLE ASSAULT,False,515
2018/01/24 05:00:00+00,2251,2251,300 S  COLLINGWOOD AV,POSSESSION/MARIJUANA,False,516
2018/01/24 05:00:00+00,2321,2321,0 E  DIVISION ST,POSSESSION/MARIJUANA,True,517
2018/01/24 05:00:00+00,2000,2000,100 WEYMOUTH RD,POSSESSION/USE DANGEROUS WEAPONS,False,518
2018/01/24 05:00:00+00,1815,1830,1100 S  SALINA ST,CRIMINAL MISCHIEF,True,519
2018/01/25 05:00:00+00,2,2,1200 PARK ST,SIMPLE ASSAULT,False,520
2018/01/25 05:00:00+00,16,16,200 MERRIMAN AV,POSSESSION/USE DRUG,True,521
2018/01/25 05:00:00+00,125,125,2400 JAMES ST,POSSESSION/MARIJUANA,True,522
2018/01/25 05:00:00+00,200,722,500 BURNET AV,SIMPLE ASSAULT,False,523
2018/01/25 05:00:00+00,700,700,300 FELLOWS AV,CRIMINAL MISCHIEF,True,524
2018/01/25 05:00:00+00,730,730,200 W  MARCELLUS ST,ALL OTHER OFFENSES,False,525
2018/01/25 05:00:00+00,917,917,1100 CANNON ST,SEX OFFENSES,False,526
2018/01/25 05:00:00+00,1130,1130,300 W  ONONDAGA ST,CRIMINAL MISCHIEF,True,527
2018/01/25 05:00:00+00,1547,1547,1200 ALMOND ST,SIMPLE ASSAULT,False,528
2018/01/25 05:00:00+00,1647,1647,500 W  ONONDAGA ST,SIMPLE ASSAULT,True,529
2018/01/25 05:00:00+00,1723,1723,0 HAWLEY AV,SIMPLE ASSAULT,False,530
2018/01/25 05:00:00+00,1737,1737,0 SPRING ST,POSSESSION/MARIJUANA,False,531
2018/01/25 05:00:00+00,1815,1815,0 SPRING ST,POSSESSION/MARIJUANA,False,532
2018/01/25 05:00:00+00,1819,1819,1500 N  STATE ST,POSSESSION/USE DRUG,False,533
2018/01/25 05:00:00+00,1857,1857,0 N  ALVORD ST,ALL OTHER OFFENSES,True,534
2018/01/25 05:00:00+00,1858,1920,300 E  DIVISION ST,ALL OTHER OFFENSES,True,535
2018/01/25 05:00:00+00,1858,1910,200 MARY ST,ALL OTHER OFFENSES,False,536
2018/01/25 05:00:00+00,1929,1940,600 ASH ST,POSSESSION/MARIJUANA,False,537
2018/01/25 05:00:00+00,1940,1940,800 BUTTERNUT ST,POSSESSION/MARIJUANA,True,538
2018/01/25 05:00:00+00,1945,1945,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,True,539
2018/01/25 05:00:00+00,2119,2119,400 LOOMIS AV,OFFN AGAINST FAMILY,True,540
2018/01/25 05:00:00+00,2123,2123,0 ERIE ST,ALL OTHER OFFENSES,False,541
2018/01/25 05:00:00+00,2219,2219,300 PALMER AV,ALL OTHER OFFENSES,True,542
2018/01/25 05:00:00+00,2252,2252,100 FOREST AV,SIMPLE ASSAULT,False,543
2018/01/25 05:00:00+00,2256,2256,0 I690W,POSSESSION/MARIJUANA,False,544
2018/01/25 05:00:00+00,2327,2327,300 W  KENNEDY ST,ALL OTHER OFFENSES,True,545
2018/01/25 05:00:00+00,900,1900,1600 SOUTH AV,STOLEN PROPERTY,False,546
2018/01/25 05:00:00+00,1200,955,900 ACKERMAN AV,CRIMINAL MISCHIEF,True,547
2018/01/26 05:00:00+00,137,137,500 BUTTERNUT ST,SIMPLE ASSAULT,False,548
2018/01/26 05:00:00+00,153,153,300 W  KENNEDY ST,ALL OTHER OFFENSES,True,549
2018/01/26 05:00:00+00,750,757,300 FERNDALE DR,SIMPLE ASSAULT,False,550
2018/01/26 05:00:00+00,925,925,500 PLUM ST,POSSESSION/MARIJUANA,True,551
2018/01/22 05:00:00+00,1300,419,400 E  BRIGHTON AV,CRIMINAL MISCHIEF,True,552
2018/01/22 05:00:00+00,722,723,1800 BURNET AV,SIMPLE ASSAULT,False,553
2018/01/22 05:00:00+00,944,944,0 MARKET ST,ALL OTHER OFFENSES,False,554
2018/01/22 05:00:00+00,1204,1204,200 ROBERT DR,EXTORTION,False,555
2018/01/22 05:00:00+00,1208,1208,1 DESTINY USA DR,OFFN AGAINST FAMILY,True,556
