DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2017/01/15 05:00:00+00,1341,1341,200 W  CORNING AV,OFFN AGAINST FAMILY,False,280
2017/01/15 05:00:00+00,1429,1429,200 LAKEVIEW AV,POSSESSION/MARIJUANA,False,281
2017/01/15 05:00:00+00,1502,1502,700 W  SENECA TPKE,ALL OTHER OFFENSES,False,282
2017/01/15 05:00:00+00,1619,1619,800 E  DIVISION ST,SIMPLE ASSAULT,False,283
2017/01/15 05:00:00+00,1627,1627,100 GREENLAND DR,CRIMINAL MISCHIEF,False,284
2017/01/15 05:00:00+00,1743,1743,400 DANFORTH ST,SIMPLE ASSAULT,False,285
2017/01/15 05:00:00+00,1943,1943,100 N  MIDLER AV,SIMPLE ASSAULT,False,286
2017/01/15 05:00:00+00,2101,2101,200 DRISCOLL AV,SIMPLE ASSAULT,False,287
2017/01/15 05:00:00+00,2213,2213,2200 EUCLID AV,LIQUOR LAW VIOLATIONS,True,288
2017/01/16 05:00:00+00,26,26,200 W  LAFAYETTE AV,SIMPLE ASSAULT,False,289
2017/01/16 05:00:00+00,119,119,0 N  GEDDES ST,POSSESSION/MARIJUANA,False,290
2017/01/16 05:00:00+00,137,137,800 PARK ST,ALL OTHER OFFENSES,True,291
2017/01/16 05:00:00+00,238,238,800 N  SALINA ST,CRIMINAL MISCHIEF,True,292
2017/01/16 05:00:00+00,315,315,1100 S  GEDDES ST,POSSESSION/MARIJUANA,False,293
2017/01/16 05:00:00+00,429,429,700 ALLEN ST,CRIMINAL MISCHIEF,False,294
2017/01/16 05:00:00+00,655,655,0 WALSH CIR,ALL OTHER OFFENSES,False,295
2017/01/16 05:00:00+00,1209,1209,1400 SUNNYCREST RD,CRIMINAL MISCHIEF,True,296
2017/01/16 05:00:00+00,1424,1413,200 NORWOOD AV,SIMPLE ASSAULT,False,297
2017/01/16 05:00:00+00,1500,1508,100 HERBST AV,SIMPLE ASSAULT,False,298
2017/01/16 05:00:00+00,1607,1607,1100 N  SALINA ST,SIMPLE ASSAULT,False,299
2017/01/16 05:00:00+00,1636,1636,1 DESTINY USA DR,ALL OTHER OFFENSES,False,300
2017/01/16 05:00:00+00,1711,1711,100 S  CARBON ST,CRIMINAL MISCHIEF,False,301
2017/01/16 05:00:00+00,1805,1808,500 EMERSON AV,SIMPLE ASSAULT,False,302
2017/01/16 05:00:00+00,1827,1827,900 S  MCBRIDE ST,SIMPLE ASSAULT,False,303
2017/01/16 05:00:00+00,1830,1830,100 WALL ST,POSSESSION/USE DRUG,False,304
2017/01/16 05:00:00+00,1841,1841,0 CANNON ST,ALL OTHER OFFENSES,False,305
2017/01/16 05:00:00+00,1844,1844,0 WOOD AV,ALL OTHER OFFENSES,True,306
2017/01/16 05:00:00+00,1855,1855,0 CENTENNIAL DR,SIMPLE ASSAULT,False,307
2017/01/16 05:00:00+00,1950,1950,500 S  COLLINGWOOD AV,SIMPLE ASSAULT,False,308
2017/01/16 05:00:00+00,2019,2019,200 W  MARCELLUS ST,SIMPLE ASSAULT,True,309
2017/01/16 05:00:00+00,2054,2054,0 BELLEVUE AV,POSSESSION/MARIJUANA,False,310
2017/01/16 05:00:00+00,2106,2106,0 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,311
2017/01/16 05:00:00+00,2124,2124,300 BEAR ST,SIMPLE ASSAULT,False,312
2017/01/16 05:00:00+00,2208,2208,700 ERIE BLVD W,CRIMINAL MISCHIEF,True,313
2017/01/16 05:00:00+00,2256,2256,200 SEWARD ST,CRIMINAL MISCHIEF,True,314
2017/01/16 05:00:00+00,2344,2344,0 W  BRIGHTON AV,ALL OTHER OFFENSES,False,315
2017/01/16 05:00:00+00,1200,815,200 GENESEE PARK DR,CRIMINAL MISCHIEF,True,316
2017/01/16 05:00:00+00,1200,630,800 OSTROM AV,CRIMINAL MISCHIEF,True,317
2017/01/17 05:00:00+00,15,15,1800 E  FAYETTE ST,ALL OTHER OFFENSES,True,318
2017/01/17 05:00:00+00,22,22,200 GRAVES ST,POSSESSION/MARIJUANA,False,319
2017/01/17 05:00:00+00,45,50,400 DELAWARE ST,ALL OTHER OFFENSES,False,320
2017/01/17 05:00:00+00,105,105,100 WORDEN AV,CRIMINAL MISCHIEF,True,321
2017/01/17 05:00:00+00,30,823,200 GRUMBACH AV,POSSESSION/USE DANGEROUS WEAPONS,True,322
2017/01/17 05:00:00+00,1700,1055,500 ALLEN ST,CRIMINAL MISCHIEF,True,323
2017/01/17 05:00:00+00,1015,1015,100 W  BEARD AV,POSSESSION/MARIJUANA,False,324
2017/01/17 05:00:00+00,1312,1312,0 S  GEDDES ST,POSSESSION/MARIJUANA,True,325
2017/01/17 05:00:00+00,1324,1324,500 GIFFORD ST,POSSESSION/MARIJUANA,True,326
2017/01/17 05:00:00+00,1451,1451,100 GLENWOOD AV,OFFN AGAINST FAMILY,False,327
2017/01/17 05:00:00+00,1603,1603,800 N  ALVORD ST,CRIMINAL MISCHIEF,True,328
2017/01/17 05:00:00+00,1625,1625,500 S  STATE ST,OFFN AGAINST FAMILY,False,329
2017/01/17 05:00:00+00,1632,1632,600 ROBINSON ST,SIMPLE ASSAULT,False,330
2017/01/17 05:00:00+00,1718,1718,900 W  LAFAYETTE AV,SIMPLE ASSAULT,False,331
2017/01/17 05:00:00+00,1802,1802,200 FURMAN ST,POSSESSION/MARIJUANA,True,332
2017/01/17 05:00:00+00,1810,1810,0 STEWART CT,POSSESSION/MARIJUANA,True,333
2017/01/17 05:00:00+00,1813,1813,1200 SOUTH AV,POSSESSION/MARIJUANA,False,334
2017/01/17 05:00:00+00,1820,1820,1300 SOUTH AV,POSSESSION/MARIJUANA,False,335
2017/01/17 05:00:00+00,1832,1832,100 WOOD AV,POSSESSION/MARIJUANA,True,336
2017/01/17 05:00:00+00,1853,1853,400 W  LAFAYETTE AV,POSSESSION/USE DRUG,False,337
2017/01/17 05:00:00+00,1917,1917,0 SOUTH AV,ALL OTHER OFFENSES,True,338
2017/01/17 05:00:00+00,1300,1958,600 MADISON ST,SIMPLE ASSAULT,False,339
2017/01/17 05:00:00+00,2016,2016,0 W  KENNEDY ST,POSSESSION/MARIJUANA,False,340
2017/01/17 05:00:00+00,2036,2036,100 GREEN ST,POSSESSION/USE DRUG,True,341
2017/01/17 05:00:00+00,2000,2300,100 FERNWOOD AV,SIMPLE ASSAULT,False,342
2017/01/17 05:00:00+00,2142,2142,700 JAMES ST,ALL OTHER OFFENSES,False,343
2017/01/17 05:00:00+00,2212,2212,100 ROBINSON ST,POSSESSION/MARIJUANA,True,344
2017/01/17 05:00:00+00,2233,2233,700 SUMMIT AV,SIMPLE ASSAULT,False,345
2017/01/17 05:00:00+00,2238,2238,100 UPLAND RD,SIMPLE ASSAULT,False,346
2017/01/17 05:00:00+00,2317,2317,0 BUTTERNUT ST,POSSESSION/MARIJUANA,False,347
2017/01/17 05:00:00+00,1816,1816,100 GRACE ST,POSSESSION/MARIJUANA,False,348
2017/01/17 05:00:00+00,900,900,500 DELAWARE ST,SIMPLE ASSAULT,False,349
2017/01/18 05:00:00+00,25,25,0 SOUTH AV,ALL OTHER OFFENSES,False,350
2017/01/04 05:00:00+00,1909,1909,600 E  COLVIN ST,POSSESSION/MARIJUANA,False,351
2017/01/04 05:00:00+00,2029,2029,1 DESTINY USA DR,SIMPLE ASSAULT,False,352
2017/01/04 05:00:00+00,2141,2141,1200 WESTCOTT ST,DRIVING UNDER INFLUENCE,False,353
2017/01/04 05:00:00+00,2248,2248,0 GIFFORD ST,POSSESSION/MARIJUANA,True,354
2017/01/04 05:00:00+00,830,830,200 ROOSEVELT AV,CRIMINAL MISCHIEF,True,355
2017/01/04 05:00:00+00,2000,2000,100 W  GLEN AV,SEX OFFENSES,False,356
2017/01/05 05:00:00+00,33,33,300 PROSPECT AV,SIMPLE ASSAULT,True,357
2017/01/05 05:00:00+00,100,300,200 ELDORADO ST,CRIMINAL MISCHIEF,True,358
2017/01/05 05:00:00+00,840,840,500 EMERSON AV,CRIMINAL MISCHIEF,True,359
2017/01/05 05:00:00+00,1035,1035,100 STATE FAIR BLVD,OFFN AGAINST FAMILY,False,360
2017/01/05 05:00:00+00,1123,1123,200 MAGNOLIA ST,CRIMINAL MISCHIEF,False,361
2017/01/05 05:00:00+00,1126,1126,600 JAMES ST,SEX OFFENSES,False,362
2017/01/05 05:00:00+00,1500,1455,400 S  ALVORD ST,SIMPLE ASSAULT,False,363
2017/01/05 05:00:00+00,1641,1641,300 MERRIMAN AV,POSSESSION/MARIJUANA,True,364
2017/01/05 05:00:00+00,1713,1713,500 ATLANTIC AV,SEX OFFENSES,False,365
2017/01/05 05:00:00+00,1715,1815,100 STONE CT   S,ALL OTHER OFFENSES,False,366
2017/01/05 05:00:00+00,1726,1726,0 GRAND AV,POSSESSION/MARIJUANA,False,367
2017/01/05 05:00:00+00,1825,1825,500 S  STATE ST,SIMPLE ASSAULT,False,368
2017/01/05 05:00:00+00,1827,1827,0 OAKWOOD AV,POSSESSION/MARIJUANA,False,369
2017/01/05 05:00:00+00,1828,1828,800 E  WASHINGTON ST,POSSESSION/USE DRUG,True,370
2017/01/05 05:00:00+00,1858,1858,100 E  TAYLOR ST,POSSESSION/MARIJUANA,False,371
2017/01/05 05:00:00+00,1950,2010,1000 S  SALINA ST,POSSESSION/MARIJUANA,False,372
2017/01/05 05:00:00+00,2016,2016,100 STEUBEN ST,POSSESSION/USE DANGEROUS WEAPONS,True,373
2017/01/05 05:00:00+00,2106,2106,300 BRADLEY ST,ALL OTHER OFFENSES,False,374
2017/01/05 05:00:00+00,2133,2133,900 SOUTH AV,POSSESSION/MARIJUANA,True,375
2017/01/05 05:00:00+00,2211,2211,4500 S  SALINA ST,SIMPLE ASSAULT,False,376
2017/01/05 05:00:00+00,2243,2243,300 W  KENNEDY ST,POSSESSION/MARIJUANA,False,377
2017/01/05 05:00:00+00,2245,2251,1100 CANNON ST,OFFN AGAINST FAMILY,False,378
2017/01/05 05:00:00+00,2319,2319,0 GRUMBACH AV,POSSESSION/MARIJUANA,False,379
2017/01/05 05:00:00+00,2338,2338,0 CATHERINE ST,POSSESSION/MARIJUANA,True,380
2017/01/05 05:00:00+00,725,725,200 CRIPPEN AV,CRIMINAL MISCHIEF,True,381
2017/01/06 05:00:00+00,2,2,0 CARBON ST,POSSESSION/MARIJUANA,False,382
2017/01/06 05:00:00+00,25,25,200 ASH ST,POSSESSION/MARIJUANA,True,383
2017/01/06 05:00:00+00,257,257,100 FITCH ST,SEX OFFENSES,False,384
2017/01/06 05:00:00+00,413,413,200 HOLLAND ST,SIMPLE ASSAULT,False,385
2017/01/06 05:00:00+00,1130,900,1900 LODI ST,SIMPLE ASSAULT,False,386
2017/01/06 05:00:00+00,840,845,500 COURT ST,SIMPLE ASSAULT,False,387
2017/01/06 05:00:00+00,830,851,300 W  FLORENCE AV,SIMPLE ASSAULT,False,388
2017/01/06 05:00:00+00,1800,1002,2000 LODI ST,SIMPLE ASSAULT,False,389
2017/01/06 05:00:00+00,1156,1156,600 PARK ST,POSSESSION/USE DANGEROUS WEAPONS,True,390
2017/01/06 05:00:00+00,1214,1214,500 S  STATE ST,POSSESSION/USE DRUG,False,391
2017/01/06 05:00:00+00,1311,1311,400 BUTTERNUT ST,FORGERY/COUNTERFEIT,False,392
2017/01/06 05:00:00+00,1529,1529,100 MASSENA ST,POSSESSION/MARIJUANA,True,393
2017/01/06 05:00:00+00,1722,1722,0 POND ST,POSSESSION/MARIJUANA,False,394
2017/01/06 05:00:00+00,1740,1740,0 BUTTERNUT ST,POSSESSION/MARIJUANA,False,395
2017/01/06 05:00:00+00,1802,1815,800 ERIE BLVD W,ALL OTHER OFFENSES,False,396
2017/01/06 05:00:00+00,2046,1910,700 JAMES ST,SIMPLE ASSAULT,False,397
2017/01/06 05:00:00+00,1917,1917,800 ALMOND ST,POSSESSION/MARIJUANA,False,398
2017/01/06 05:00:00+00,1947,1947,0 WEBSTER AV,POSSESSION/MARIJUANA,True,399
2017/01/06 05:00:00+00,2137,2137,100 REED AV,POSSESSION/MARIJUANA,True,400
2017/01/18 05:00:00+00,820,822,100 COOLIDGE AV,SIMPLE ASSAULT,False,401
2017/01/18 05:00:00+00,1017,1017,200 E  WASHINGTON ST,SIMPLE ASSAULT,False,402
2017/01/18 05:00:00+00,1000,1000,500 STOLP AV,CRIMINAL MISCHIEF,True,403
2017/01/18 05:00:00+00,1105,1105,300 E  DIVISION ST,CRIMINAL MISCHIEF,True,404
2017/01/18 05:00:00+00,330,330,200 DELHI ST,OFFN AGAINST FAMILY,False,405
2017/01/18 05:00:00+00,1202,1202,500 POND ST,POSSESSION/USE DRUG,True,406
2017/01/18 05:00:00+00,1245,1245,100 EDGEHILL RD,SIMPLE ASSAULT,False,407
2017/01/18 05:00:00+00,1304,1304,300 S  WARREN ST,ALL OTHER OFFENSES,True,408
2017/01/18 05:00:00+00,1315,1315,500 S  STATE ST,ALL OTHER OFFENSES,False,409
2017/01/18 05:00:00+00,1400,1400,500 S  STATE ST,ALL OTHER OFFENSES,False,410
2017/01/18 05:00:00+00,300,1617,1900 S  SALINA ST,SIMPLE ASSAULT,False,411
2017/01/18 05:00:00+00,1503,1503,500 BUTTERNUT ST,FORGERY/COUNTERFEIT,False,412
2017/01/18 05:00:00+00,1528,1528,300 KELLOGG ST,SIMPLE ASSAULT,False,413
2017/01/18 05:00:00+00,1628,1628,800 JAMES ST,SIMPLE ASSAULT,False,414
2017/01/18 05:00:00+00,1703,1703,1100 N  SALINA ST,SIMPLE ASSAULT,False,415
2017/01/18 05:00:00+00,1718,1718,700 JAMES ST,ALL OTHER OFFENSES,True,416
2017/01/18 05:00:00+00,1801,1801,0 SLOCUM AV,POSSESSION/MARIJUANA,True,417
2017/01/18 05:00:00+00,1836,1836,200 KIRK AV,SIMPLE ASSAULT,False,418
2017/01/18 05:00:00+00,1901,1901,0 RENWICK AV,POSSESSION/MARIJUANA,False,419
2017/01/18 05:00:00+00,1911,1911,0 DABLON CT,POSSESSION/MARIJUANA,True,420
2017/01/18 05:00:00+00,1915,1915,0 S  SALINA ST,POSSESSION/MARIJUANA,False,421
2017/01/18 05:00:00+00,2027,2027,300 N  BEECH ST,SIMPLE ASSAULT,False,422
2017/01/18 05:00:00+00,2025,2025,500 BUTTERNUT ST,CRIMINAL MISCHIEF,True,423
2017/01/18 05:00:00+00,2118,2118,200 N  MIDLER AV,SIMPLE ASSAULT,False,424
2017/01/18 05:00:00+00,2217,2217,200 W  BRIGHTON AV,CRIMINAL MISCHIEF,True,425
2017/01/18 05:00:00+00,2232,2232,0 E  FAYETTE ST,SIMPLE ASSAULT,True,426
2017/01/18 05:00:00+00,2256,2256,400 E  DIVISION ST,CRIMINAL MISCHIEF,True,427
2017/01/19 05:00:00+00,307,307,2300 GRANT BLVD,ALL OTHER OFFENSES,True,428
2017/01/19 05:00:00+00,723,723,400 E  DIVISION ST,SIMPLE ASSAULT,False,429
2017/01/19 05:00:00+00,901,901,100 LINCOLN AV,SEX OFFENSES,False,430
2017/01/19 05:00:00+00,1003,1003,200 SEELEY RD,SIMPLE ASSAULT,False,431
2017/01/19 05:00:00+00,1007,1007,1000 S  TOWNSEND ST,CRIMINAL MISCHIEF,False,432
2017/01/19 05:00:00+00,1114,1114,900 GLENWOOD AV,SIMPLE ASSAULT,True,433
2017/01/19 05:00:00+00,1223,1223,100 SEWARD ST,OFFN AGAINST FAMILY,False,434
2017/01/19 05:00:00+00,1356,1356,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,False,435
2017/01/19 05:00:00+00,1200,1416,1800 GRANT BLVD,SIMPLE ASSAULT,False,436
2017/01/19 05:00:00+00,1430,1430,1900 S  STATE ST,SIMPLE ASSAULT,False,437
2017/01/19 05:00:00+00,1452,1452,600 HAWLEY AV,SIMPLE ASSAULT,False,438
2017/01/19 05:00:00+00,1659,1659,200 ASH ST,POSSESSION/MARIJUANA,True,439
2017/01/19 05:00:00+00,1956,1956,0 SOUTH AV,POSSESSION/MARIJUANA,True,440
2017/01/19 05:00:00+00,2039,2039,1100 N  MCBRIDE ST,CRIMINAL MISCHIEF,True,441
2017/01/19 05:00:00+00,2100,2100,800 PARK ST,CRIMINAL MISCHIEF,True,442
2017/01/19 05:00:00+00,2100,2108,700 JAMES ST,SIMPLE ASSAULT,False,443
2017/01/19 05:00:00+00,2124,2124,0 VAN RENSSELAER ST,POSSESSION/MARIJUANA,False,444
2017/01/19 05:00:00+00,2234,2234,300 CROSSETT ST,POSSESSION/MARIJUANA,True,445
2017/01/19 05:00:00+00,2244,2244,200 KIRK AV,POSSESSION/MARIJUANA,True,446
2017/01/19 05:00:00+00,2315,2340,100 W  LYNHURST ST,POSSESSION/MARIJUANA,False,447
2017/01/19 05:00:00+00,2324,2324,100 TALLMAN ST,ALL OTHER OFFENSES,False,448
2017/01/19 05:00:00+00,2125,2125,300 HUDSON ST,OFFN AGAINST FAMILY,False,449
2017/01/19 05:00:00+00,150,450,100 KELLOGG ST,CRIMINAL MISCHIEF,True,450
2017/01/20 05:00:00+00,22,22,1100 S  GEDDES ST,POSSESSION/MARIJUANA,False,451
2017/01/20 05:00:00+00,226,226,600 HAWLEY AV,SIMPLE ASSAULT,False,452
2017/01/20 05:00:00+00,329,333,2200 GRANT BLVD,SIMPLE ASSAULT,False,453
2017/01/20 05:00:00+00,238,238,600 N  SALINA ST,CRIMINAL MISCHIEF,True,454
2017/01/20 05:00:00+00,741,741,100 MURRAY AV,CRIMINAL MISCHIEF,True,455
2017/01/20 05:00:00+00,1130,1139,300 SUNSET AV,SIMPLE ASSAULT,False,456
2017/01/20 05:00:00+00,1240,1240,300 PROSPECT AV,OFFN AGAINST FAMILY,False,457
2017/01/20 05:00:00+00,1245,1245,100 DICKERSON ST,POSSESSION/USE DRUG,True,458
2017/01/20 05:00:00+00,1608,1608,500 S  SALINA ST,ALL OTHER OFFENSES,True,459
2017/01/20 05:00:00+00,1739,1739,100 LOMBARD AV,POSSESSION/MARIJUANA,False,460
2017/01/20 05:00:00+00,1200,1840,100 FAIRVIEW AV,SEX OFFENSES,False,461
2017/01/20 05:00:00+00,1935,1940,200 WARNER AV,CRIMINAL MISCHIEF,False,462
2017/01/20 05:00:00+00,2140,2140,2500 GRANT BLVD,DRIVING UNDER INFLUENCE,False,463
2017/01/20 05:00:00+00,2235,2235,1000 BUTTERNUT ST,CRIMINAL MISCHIEF,True,464
2017/01/20 05:00:00+00,2300,2300,300 LYDELL ST,SIMPLE ASSAULT,False,465
2017/01/20 05:00:00+00,2346,2346,1300 PARK ST,CRIMINAL MISCHIEF,True,466
2017/01/20 05:00:00+00,1230,1235,300 AVERY AV,ALL OTHER OFFENSES,False,467
2017/01/20 05:00:00+00,1445,1445,1 DESTINY USA DR,CRIMINAL MISCHIEF,True,468
2017/01/21 05:00:00+00,19,19,500 EUCLID AV,ALL OTHER OFFENSES,True,469
2017/01/21 05:00:00+00,37,37,200 CORTLAND AV,DISORDERLY CONDUCT,True,470
2017/01/21 05:00:00+00,49,49,300 MARCELLUS ST,DRIVING UNDER INFLUENCE,True,471
2017/01/21 05:00:00+00,54,54,300 FOREST HILL DR,CRIMINAL MISCHIEF,True,472
2017/01/21 05:00:00+00,1630,50,2000 E  FAYETTE ST,CRIMINAL MISCHIEF,True,473
2017/01/21 05:00:00+00,100,136,200 WARNER AV,CRIMINAL MISCHIEF,True,474
2017/01/21 05:00:00+00,240,240,100 HAROLD ST,POSSESSION/USE DANGEROUS WEAPONS,True,475
2017/01/21 05:00:00+00,304,304,100 REDFIELD PL,ALL OTHER OFFENSES,True,476
2017/01/21 05:00:00+00,935,935,0 WALSH CIR,ALL OTHER OFFENSES,False,477
2017/01/21 05:00:00+00,945,945,0 WALSH CIR,ALL OTHER OFFENSES,False,478
2017/01/21 05:00:00+00,1030,1031,700 LODI ST,SIMPLE ASSAULT,False,479
2017/01/21 05:00:00+00,1120,1120,1 DESTINY USA DR,SIMPLE ASSAULT,False,480
2017/01/21 05:00:00+00,1216,1220,400 HAWLEY AV,SIMPLE ASSAULT,False,481
2017/01/21 05:00:00+00,1320,1320,1000 COL EILEEN COLLINS BLVD,POSSESSION/MARIJUANA,False,482
2017/01/21 05:00:00+00,1412,1412,200 NICHOLS AV,ALL OTHER OFFENSES,False,483
2017/01/21 05:00:00+00,1504,1504,700 LIVINGSTON AV,SIMPLE ASSAULT,False,484
2017/01/21 05:00:00+00,1510,1514,200 RICH ST,SIMPLE ASSAULT,False,485
2017/01/21 05:00:00+00,1645,1645,400 MAPLE ST,SIMPLE ASSAULT,False,486
2017/01/21 05:00:00+00,1717,1717,300 CURTIS ST,OFFN AGAINST FAMILY,False,487
2017/01/21 05:00:00+00,1840,1840,100 W  FAYETTE ST,OFFN AGAINST FAMILY,True,488
2017/01/21 05:00:00+00,1936,1936,200 ERIE ST,SEX OFFENSES,False,489
2017/01/21 05:00:00+00,1946,1946,100 W  CORNING AV,DRIVING UNDER INFLUENCE,False,490
2017/01/21 05:00:00+00,1952,1952,1300 BUTTERNUT ST,SIMPLE ASSAULT,True,491
2017/01/21 05:00:00+00,2337,2337,800 COMSTOCK AV,ALL OTHER OFFENSES,True,492
2017/01/21 05:00:00+00,2343,2343,0 SHONNARD ST,POSSESSION/MARIJUANA,False,493
2017/01/21 05:00:00+00,2358,2358,900 WESTCOTT ST,ALL OTHER OFFENSES,True,494
2017/01/21 05:00:00+00,2030,2030,400 ASH ST,CRIMINAL MISCHIEF,True,495
2017/01/21 05:00:00+00,1500,1530,1500 MEADOWBROOK DR,CRIMINAL MISCHIEF,True,496
2017/01/22 05:00:00+00,4,4,400 GRIFFITHS ST,ALL OTHER OFFENSES,True,497
2017/01/22 05:00:00+00,31,31,500 GRANT BLVD,DRIVING UNDER INFLUENCE,False,498
2017/01/22 05:00:00+00,30,36,400 WOLF ST,SIMPLE ASSAULT,False,499
2017/01/22 05:00:00+00,100,100,100 EUREKA ST,POSSESSION/MARIJUANA,False,500
2017/01/29 05:00:00+00,1845,1845,0 CORCORAN CT,SIMPLE ASSAULT,False,501
2017/01/29 05:00:00+00,1942,1942,1200 BUTTERNUT ST,ALL OTHER OFFENSES,False,502
2017/01/29 05:00:00+00,2235,2235,1100 W  BELDEN AV,SIMPLE ASSAULT,False,503
2017/01/29 05:00:00+00,2242,2242,0 W  NEWELL ST,POSSESSION/MARIJUANA,False,504
2017/01/29 05:00:00+00,1250,1250,100 MELROSE AV,CRIMINAL MISCHIEF,True,505
2017/01/30 05:00:00+00,36,36,900 PARK AV,SIMPLE ASSAULT,False,506
2017/01/30 05:00:00+00,858,858,600 E  DIVISION ST,SIMPLE ASSAULT,False,507
2017/01/30 05:00:00+00,2359,1200,800 N  ALVORD ST,CRIMINAL MISCHIEF,True,508
2017/01/30 05:00:00+00,1214,1214,300 W  CALTHROP AV,SIMPLE ASSAULT,False,509
2017/01/30 05:00:00+00,1440,1440,300 NOTTINGHAM RD,ALL OTHER OFFENSES,True,510
2017/01/30 05:00:00+00,1540,1540,900 PARK ST,CRIMINAL MISCHIEF,True,511
2017/01/30 05:00:00+00,1633,1633,500 S  STATE ST,OFFN AGAINST FAMILY,False,512
2017/01/30 05:00:00+00,1731,1731,200 MILTON AV,CRIMINAL MISCHIEF,True,513
2017/01/30 05:00:00+00,1745,1745,600 LODI ST,SIMPLE ASSAULT,False,514
2017/01/30 05:00:00+00,1821,1821,1800 E  FAYETTE ST,FRAUD,False,515
2017/01/30 05:00:00+00,1857,1857,1000 N  TOWNSEND ST,POSSESSION/USE DANGEROUS WEAPONS,True,516
2017/01/30 05:00:00+00,2132,2132,0 E  FAYETTE ST,POSSESSION/MARIJUANA,False,517
2017/01/30 05:00:00+00,2144,2144,500 DANFORTH ST,SIMPLE ASSAULT,False,518
2017/01/30 05:00:00+00,2301,2301,200 WADSWORTH ST,CRIMINAL MISCHIEF,True,519
2017/01/30 05:00:00+00,1200,1200,200 HELEN ST,CRIMINAL MISCHIEF,True,520
2017/01/30 05:00:00+00,605,605,200 ENGLEWOOD AV,SIMPLE ASSAULT,False,521
2017/01/31 05:00:00+00,22,22,400 GRIFFITHS ST,ALL OTHER OFFENSES,False,522
2017/01/31 05:00:00+00,114,114,100 MILDRED AV,POSSESSION/MARIJUANA,False,523
2017/01/31 05:00:00+00,143,143,700 E  ADAMS ST,SIMPLE ASSAULT,True,524
2017/01/31 05:00:00+00,303,303,0 DICKERSON ST,ALL OTHER OFFENSES,True,525
2017/01/31 05:00:00+00,1043,1043,0 W  FAYETTE ST,SALE/MANUFACTURE MARIJUANA,False,526
2017/01/31 05:00:00+00,1058,1058,100 HIER AV,POSSESSION/USE DANGEROUS WEAPONS,True,527
2017/01/31 05:00:00+00,1201,1201,600 ROBINSON ST,EXTORTION,False,528
2017/01/31 05:00:00+00,1309,1309,200 HERRIMAN ST,POSSESSION/MARIJUANA,True,529
2017/01/31 05:00:00+00,1334,1334,400 MERRIMAN AV,POSSESSION/USE DRUG,True,530
2017/01/31 05:00:00+00,1358,1358,900 GLENWOOD AV,SIMPLE ASSAULT,True,531
2017/01/31 05:00:00+00,1753,1753,0 BUTTERNUT ST,POSSESSION/MARIJUANA,False,532
2017/01/31 05:00:00+00,1757,1757,100 FOREST HILL DR,FRAUD,False,533
2017/01/31 05:00:00+00,1833,1833,400 ELLIS ST,POSSESSION/MARIJUANA,False,534
2017/01/31 05:00:00+00,1912,1912,0 E  RAYNOR AV,ALL OTHER OFFENSES,True,535
2017/01/31 05:00:00+00,1917,1917,200 W  CALTHROP AV,SIMPLE ASSAULT,False,536
2017/01/31 05:00:00+00,1919,1919,100 WEBSTER AV,POSSESSION/MARIJUANA,True,537
2017/01/31 05:00:00+00,2145,2145,700 TALLMAN ST,POSSESSION/USE DRUG,False,538
2017/01/31 05:00:00+00,2205,2205,0 S  SALINA ST,POSSESSION/MARIJUANA,False,539
2017/01/31 05:00:00+00,2234,2234,100 WALRATH RD,POSSESSION/MARIJUANA,False,540
2017/01/31 05:00:00+00,2302,2305,200 SEELEY RD,SIMPLE ASSAULT,False,541
2017/02/01 05:00:00+00,40,40,100 KENMORE AV,POSSESSION/MARIJUANA,False,542
2017/02/01 05:00:00+00,800,800,500 GIFFORD ST,POSSESSION/MARIJUANA,True,543
2017/02/01 05:00:00+00,840,840,500 S  CLINTON ST,SIMPLE ASSAULT,False,544
2017/02/01 05:00:00+00,900,900,300 PUTNAM ST,POSSESSION/MARIJUANA,True,545
2017/02/01 05:00:00+00,950,950,100 FENTON ST,ALL OTHER OFFENSES,True,546
2017/02/01 05:00:00+00,1011,1011,500 HERKIMER ST,POSSESSION/USE DRUG,True,547
2017/02/01 05:00:00+00,1200,1200,100 LILAC ST,SIMPLE ASSAULT,False,548
2017/02/01 05:00:00+00,1252,1252,700 E  LAUREL ST,OFFN AGAINST FAMILY,False,549
2017/02/01 05:00:00+00,1503,1503,100 DICKERSON ST,OFFN AGAINST FAMILY,False,550
2017/01/26 05:00:00+00,2216,2216,600 GIFFORD ST,POSSESSION/MARIJUANA,False,551
2017/01/27 05:00:00+00,16,16,600 S  SALINA ST,SIMPLE ASSAULT,False,552
2017/01/27 05:00:00+00,120,120,1000 E  ADAMS ST,CRIMINAL MISCHIEF,True,553
2017/01/27 05:00:00+00,1000,1010,900 MADISON ST,SIMPLE ASSAULT,False,554
2017/01/27 05:00:00+00,1020,1020,300 BEAR ST,OFFN AGAINST FAMILY,False,555
2017/01/27 05:00:00+00,2330,900,900 W  LAFAYETTE AV,CRIMINAL MISCHIEF,True,556
2017/01/27 05:00:00+00,1235,1235,500 GIFFORD ST,POSSESSION/MARIJUANA,False,557
2017/01/27 05:00:00+00,1455,1455,100 HALL AV,CRIMINAL MISCHIEF,True,558
