DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2020/01/17 05:00:00+00,1519,1519,1200 BUTTERNUT ST     ,SIMPLE ASSAULT,True,269
2020/01/06 05:00:00+00,1643,1643,800 S  CLINTON ST     ,CRIMINAL MISCHIEF,False,270
2020/01/06 05:00:00+00,1801,1801,2500 ERIE BLVD E ,POSSESSION/USE DRUG,True,271
2002/03/17 05:00:00+00,1356,1356,800 E  WILLOW ST     ,POSSESSION/USE DRUG,True,272
2020/01/06 05:00:00+00,1656,1656,1100 S  SALINA ST     ,ALL OTHER OFFENSES,False,273
2020/01/06 05:00:00+00,1704,1704,200 E  COLVIN ST     ,POSSESSION/MARIJUANA,False,274
2020/01/06 05:00:00+00,1716,1716,600 BELLEVUE AV     ,POSSESSION/MARIJUANA,False,275
2020/01/06 05:00:00+00,1852,1852,1000 S  CLINTON ST     ,ALL OTHER OFFENSES,False,276
2002/10/07 04:00:00+00,1741,1806,900 S  SALINA ST     ,POSSESSION/MARIJUANA,False,277
2020/01/06 05:00:00+00,2020,2020,700 SOUTH AV     ,POSSESSION/MARIJUANA,False,278
2002/10/10 04:00:00+00,2330,2338,700 LEMOYNE ST     ,SIMPLE ASSAULT,True,279
2020/01/06 05:00:00+00,2102,2102,100 W  CALTHROP AV     ,CRIMINAL MISCHIEF,True,280
2002/11/20 05:00:00+00,1700,1700,700 N  ALVORD ST     ,CRIMINAL MISCHIEF,True,281
2020/01/06 05:00:00+00,2232,2240,200 KELLOGG ST     ,CRIMINAL MISCHIEF,True,282
2004/11/23 05:00:00+00,446,447,500 N  MCBRIDE ST     ,SIMPLE ASSAULT,True,283
2020/01/06 05:00:00+00,2335,2340,200 ROBINSON ST     ,SIMPLE ASSAULT,True,284
2010/01/29 05:00:00+00,700,730,100 MARY ST     ,SIMPLE ASSAULT,True,285
2020/01/06 05:00:00+00,300,330,300 COOLIDGE AV     ,CRIMINAL MISCHIEF,False,286
2012/02/14 05:00:00+00,1950,1957,300 W  KENNEDY ST     ,SIMPLE ASSAULT,True,287
2020/01/06 05:00:00+00,1600,2010,0 THORNDEN PARK DRWY   ,CRIMINAL MISCHIEF,False,288
2013/07/17 04:00:00+00,0,0,2400 FINLAY ST     ,FRAUD,False,289
2020/01/07 05:00:00+00,35,35,2100 LODI ST     ,DRIVING UNDER INFLUENCE,True,290
2016/01/01 05:00:00+00,0,0,400 DELAWARE ST     ,FRAUD,False,291
2020/01/07 05:00:00+00,152,152,0 KINGSLEY PL     ,SIMPLE ASSAULT,True,292
2016/10/05 04:00:00+00,0,0,300 TENNYSON AV     ,FRAUD,False,293
2020/01/07 05:00:00+00,213,213,100 ONONDAGA AV     ,POSSESSION/MARIJUANA,False,294
2017/08/20 04:00:00+00,1715,1719,600 W  BRIGHTON AV     ,SIMPLE ASSAULT,True,295
2020/01/07 05:00:00+00,230,230,200 RICH ST     ,OFFN AGAINST FAMILY,True,296
2020/01/07 05:00:00+00,830,845,600 GIFFORD ST     ,CRIMINAL MISCHIEF,True,297
2018/04/20 04:00:00+00,0,2359,2100 PARK ST     ,FRAUD,False,298
2020/01/07 05:00:00+00,927,1003,300 E  ONONDAGA ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,299
2018/11/12 05:00:00+00,0,0,200 DAWES AV     ,FRAUD,False,300
2020/01/07 05:00:00+00,1000,1010,300 SHONNARD ST     ,SIMPLE ASSAULT,True,301
2019/01/02 05:00:00+00,123,123,500 HIGHLAND ST     ,SIMPLE ASSAULT,True,302
2020/01/07 05:00:00+00,1315,1315,100 POND ST     ,PROSTITUTION PATRON/PROMOTING,False,303
2019/01/02 05:00:00+00,1309,1312,700 JAMES ST     ,SIMPLE ASSAULT,True,304
2020/01/07 05:00:00+00,1625,1625,300 W  OSTRANDER AV     ,SIMPLE ASSAULT,True,305
2019/01/02 05:00:00+00,1530,1542,1500 S  SALINA ST     ,SIMPLE ASSAULT,True,306
2020/01/07 05:00:00+00,1925,1925,900 DEWITT ST     ,SIMPLE ASSAULT,True,307
2019/01/05 05:00:00+00,1746,1746,100 S  LOWELL AV     ,SIMPLE ASSAULT,True,308
2020/01/07 05:00:00+00,2110,2118,400 BURDICK AV     ,SIMPLE ASSAULT,True,309
2019/01/09 05:00:00+00,800,819,300 WARNER AV     ,CRIMINAL MISCHIEF,True,310
2020/01/07 05:00:00+00,1100,1100,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,False,311
2019/01/10 05:00:00+00,2233,2233,700 JAMES ST     ,SIMPLE ASSAULT,True,312
2020/01/07 05:00:00+00,900,900,0 UNKNOWN        ,FRAUD,False,313
2019/01/12 05:00:00+00,110,110,200 GRUMBACH AV     ,CRIMINAL MISCHIEF,False,314
2020/01/08 05:00:00+00,29,29,700 N  TOWNSEND ST     ,CRIMINAL MISCHIEF,False,315
2019/01/14 05:00:00+00,1815,1822,300 GREENWAY AV     ,SIMPLE ASSAULT,True,316
2020/01/08 05:00:00+00,35,35,400 SHONNARD ST     ,ALL OTHER OFFENSES,False,317
2019/01/21 05:00:00+00,1455,1455,600 BUTTERNUT ST     ,PROSTITUTION PATRON/PROMOTING,False,318
2020/01/08 05:00:00+00,119,119,300 CROSSETT ST     ,ALL OTHER OFFENSES,False,319
2019/01/22 05:00:00+00,1815,1815,100 CROTON TER    ,CRIMINAL MISCHIEF,True,320
2020/01/08 05:00:00+00,119,119,1000 JAMES ST     ,SIMPLE ASSAULT,False,321
2019/01/23 05:00:00+00,800,800,500 S  SALINA ST     ,OFFN AGAINST FAMILY,False,322
2020/01/08 05:00:00+00,1745,719,700 ERIE BLVD E ,UNAUTHORIZED USE MV,True,323
2019/01/24 05:00:00+00,2140,2140,200 SEELEY RD     ,SIMPLE ASSAULT,True,324
2020/01/08 05:00:00+00,1830,721,700 ERIE BLVD E ,UNAUTHORIZED USE MV,True,325
2019/02/15 05:00:00+00,2218,2218,200 HAYDEN AV     ,SIMPLE ASSAULT,True,326
2019/02/17 05:00:00+00,100,102,300 LYNCH AV     ,CRIMINAL MISCHIEF,True,327
2019/02/18 05:00:00+00,813,810,100 PARKSIDE AV     ,SIMPLE ASSAULT,True,328
2019/02/18 05:00:00+00,1250,1250,1700 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,329
2019/02/19 05:00:00+00,800,800,400 JAMES ST     ,OFFN AGAINST FAMILY,False,330
2019/03/06 05:00:00+00,735,735,100 AMIDON DR     ,SIMPLE ASSAULT,False,331
2019/04/19 04:00:00+00,1200,1200,600 WILBUR AV     ,CRIMINAL MISCHIEF,False,332
2019/04/21 04:00:00+00,2000,2000,100 SPRING ST     ,SIMPLE ASSAULT,True,333
2019/06/03 04:00:00+00,1500,1500,300 N  MIDLER AVE    ,SIMPLE ASSAULT,False,334
2019/07/03 04:00:00+00,1200,1200,1000 JAMES ST     ,FRAUD,False,335
2019/07/20 04:00:00+00,730,730,900 KIRKPATRICK ST     ,SIMPLE ASSAULT,True,336
2019/09/19 04:00:00+00,1200,1200,400 BOSTON ST     ,FRAUD,False,337
2019/10/01 04:00:00+00,1000,1000,100 CULBERT ST     ,FRAUD,False,338
2019/10/11 04:00:00+00,1200,1200,300 TOMPKINS ST     ,STOLEN PROPERTY,True,339
2019/10/15 04:00:00+00,0,0,400 BISHOP AV     ,OFFN AGAINST FAMILY,False,340
2019/10/31 04:00:00+00,900,900,200 DEFOREST RD     ,FORGERY/COUNTERFEIT,False,341
2019/11/16 05:00:00+00,2215,2215,400 JAMES ST     ,OFFN AGAINST FAMILY,False,342
2019/11/19 05:00:00+00,1500,1500,500 S  STATE ST     ,OFFN AGAINST FAMILY,False,343
2019/12/16 05:00:00+00,2100,2100,400 JAMES ST     ,OFFN AGAINST FAMILY,False,344
2019/12/16 05:00:00+00,2130,2130,400 JAMES ST     ,OFFN AGAINST FAMILY,False,345
2019/12/16 05:00:00+00,1000,1000,400 JAMES ST     ,OFFN AGAINST FAMILY,False,346
2019/12/20 05:00:00+00,1500,1500,100 DICKERSON ST     ,OFFN AGAINST FAMILY,False,347
2019/12/24 05:00:00+00,1500,1500,500 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,348
2019/12/24 05:00:00+00,849,849,300 DEFOREST RD     ,FRAUD,False,349
2019/12/25 05:00:00+00,1200,1200,300 HOLLAND ST     ,FRAUD,False,350
2020/01/08 05:00:00+00,1050,1059,300 ROWLAND ST     ,SIMPLE ASSAULT,True,351
2020/01/08 05:00:00+00,1051,1052,200 MAGNOLIA ST     ,SIMPLE ASSAULT,False,352
2020/01/08 05:00:00+00,1229,1229,400 BISHOP AV     ,SIMPLE ASSAULT,True,353
2020/01/08 05:00:00+00,1051,1051,0 CENTENNIAL DR     ,OFFN AGAINST FAMILY,False,354
2020/01/08 05:00:00+00,700,1551,400 FABIUS ST     ,SIMPLE ASSAULT,True,355
2020/01/08 05:00:00+00,1600,1600,400 SPENCER ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,356
2020/01/08 05:00:00+00,2130,2132,1100 CANNON ST     ,SIMPLE ASSAULT,True,357
2020/01/08 05:00:00+00,1900,645,700 SCHUYLER ST     ,CRIMINAL MISCHIEF,False,358
2020/01/08 05:00:00+00,830,900,400 VILLAGE DR     ,SIMPLE ASSAULT,False,359
2020/01/08 05:00:00+00,1000,1000,1900 S  SALINA ST     ,CRIMINAL MISCHIEF,False,360
2020/01/09 05:00:00+00,221,221,100 DICKERSON ST     ,OFFN AGAINST FAMILY,True,361
2020/01/09 05:00:00+00,246,246,100 DICKERSON ST     ,ALL OTHER OFFENSES,False,362
2020/01/09 05:00:00+00,223,253,300 COOLIDGE AV     ,SIMPLE ASSAULT,True,363
2020/01/09 05:00:00+00,322,322,100 DICKERSON ST     ,OFFN AGAINST FAMILY,False,364
2020/01/09 05:00:00+00,705,712,100 W  CALTHROP AV     ,SIMPLE ASSAULT,True,365
2020/01/09 05:00:00+00,1005,1009,300 ELLIOTT ST     ,SIMPLE ASSAULT,True,366
2020/01/09 05:00:00+00,1020,1020,100 DICKERSON ST     ,OFFN AGAINST FAMILY,True,367
2020/01/09 05:00:00+00,1,1300,100 BLOSSOM RD     ,CRIMINAL MISCHIEF,True,368
2020/01/09 05:00:00+00,1450,1450,3000 S  SALINA ST     ,POSSESSION/MARIJUANA,False,369
2020/01/09 05:00:00+00,1435,1435,100 GRASSMAN AV     ,POSSESSION/USE DRUG,False,370
2020/01/09 05:00:00+00,1450,1454,800 HIGHLAND ST     ,SIMPLE ASSAULT,True,371
2020/01/09 05:00:00+00,1531,1531,900 ONONDAGA AV     ,POSSESSION/MARIJUANA,False,372
2020/01/09 05:00:00+00,1600,1558,300 WOODRUFF AV     ,SIMPLE ASSAULT,True,373
2020/01/09 05:00:00+00,1603,1603,200 HOLLAND ST     ,POSSESSION/USE DRUG,False,374
2020/01/09 05:00:00+00,1100,1100,200 E  ADAMS ST     ,POSSESSION/MARIJUANA,False,375
2020/01/09 05:00:00+00,1756,1756,700 ALMOND ST     ,POSSESSION/MARIJUANA,False,376
2020/01/09 05:00:00+00,1825,1825,200 PARKSIDE AV     ,CRIMINAL MISCHIEF,True,377
2020/01/09 05:00:00+00,2021,2021,200 ELK ST     ,SIMPLE ASSAULT,True,378
2020/01/09 05:00:00+00,2020,2035,500 OSWEGO ST     ,ALL OTHER OFFENSES,False,379
2020/01/09 05:00:00+00,1530,2240,1000 LODI ST     ,CRIMINAL MISCHIEF,True,380
2020/01/09 05:00:00+00,2105,2108,100 RONEY RD     ,CRIMINAL MISCHIEF,True,381
2020/01/09 05:00:00+00,2120,2121,100 WOOD AV     ,SIMPLE ASSAULT,True,382
2020/01/09 05:00:00+00,2135,2135,1600 S  GEDDES ST     ,SIMPLE ASSAULT,True,383
2020/01/09 05:00:00+00,2324,2324,200 N  TOWNSEND ST     ,SIMPLE ASSAULT,True,384
2020/01/10 05:00:00+00,1239,1239,100 ROBINSON ST     ,ALL OTHER OFFENSES,False,385
2020/01/10 05:00:00+00,240,240,2600 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,386
2020/01/10 05:00:00+00,543,543,100 E  BEARD AV     ,CRIMINAL MISCHIEF,False,387
2020/01/10 05:00:00+00,627,627,200 W  BORDEN AV     ,SIMPLE ASSAULT,True,388
2020/01/10 05:00:00+00,737,737,400 MERRIMAN AV     ,POSSESSION/MARIJUANA,False,389
2020/01/10 05:00:00+00,1130,1130,1300 W  COLVIN ST     ,POSSESSION/MARIJUANA,True,390
2020/01/10 05:00:00+00,1152,1152,300 BURT ST     ,SIMPLE ASSAULT,False,391
2020/01/10 05:00:00+00,1420,1426,100 BERGER AV     ,SIMPLE ASSAULT,True,392
2020/01/10 05:00:00+00,1945,1951,700 PARK AV     ,SIMPLE ASSAULT,True,393
2020/01/10 05:00:00+00,2200,2200,300 TOMPKINS ST     ,CRIMINAL MISCHIEF,True,394
2020/01/10 05:00:00+00,2250,2254,300 WEBSTER AV     ,CRIMINAL MISCHIEF,True,395
2020/01/10 05:00:00+00,2257,2257,800 BUTTERNUT ST     ,ALL OTHER OFFENSES,False,396
2020/01/10 05:00:00+00,2335,2337,700 N  ALVORD ST     ,SIMPLE ASSAULT,True,397
2020/01/10 05:00:00+00,1200,1200,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,398
2020/01/10 05:00:00+00,0,1100,400 WILKINSON ST     ,CRIMINAL MISCHIEF,False,399
2020/01/10 05:00:00+00,2030,2230,100 FOREST AV     ,CRIMINAL MISCHIEF,False,400
2020/01/17 05:00:00+00,1552,1552,300 W  BRIGHTON AV     ,SIMPLE ASSAULT,True,401
2020/01/17 05:00:00+00,1820,1830,100 N  EDWARDS AV     ,CRIMINAL MISCHIEF,True,402
2020/01/17 05:00:00+00,1925,1927,300 APPLE ST     ,CRIMINAL MISCHIEF,True,403
2020/01/17 05:00:00+00,1809,1809,100 HOPE AV     ,OFFN AGAINST FAMILY,True,404
2020/01/17 05:00:00+00,1757,1757,500 ROWLAND ST     ,CRIMINAL MISCHIEF,False,405
2020/01/17 05:00:00+00,2028,2028,200 SEYMOUR ST     ,POSSESSION/MARIJUANA,True,406
2020/01/17 05:00:00+00,2217,2217,800 S  WEST ST     ,SIMPLE ASSAULT,True,407
2020/01/17 05:00:00+00,1800,2220,200 CRIPPEN AV     ,CRIMINAL MISCHIEF,True,408
2020/01/17 05:00:00+00,2306,2306,3000 ERIE BLVD E ,POSSESSION/USE DANGEROUS WEAPONS,True,409
2020/01/17 05:00:00+00,2320,2321,1600 BELLEVUE AV     ,SIMPLE ASSAULT,True,410
2020/01/17 05:00:00+00,1500,1500,2300 GRANT BLVD   ,SIMPLE ASSAULT,True,411
2020/01/17 05:00:00+00,1415,1415,300 EUCLID AV     ,CRIMINAL MISCHIEF,False,412
2020/01/27 05:00:00+00,654,1500,900 PARK ST     ,SIMPLE ASSAULT,True,413
2020/01/22 05:00:00+00,1500,1500,3100 E  GENESEE ST     ,SIMPLE ASSAULT,True,414
2020/01/17 05:00:00+00,257,300,1 DESTINY USA DR,SIMPLE ASSAULT,False,415
2020/01/18 05:00:00+00,25,25,400 CHERRY ST     ,DRIVING UNDER INFLUENCE,True,416
2020/01/18 05:00:00+00,40,43,1500 S  GEDDES ST     ,SIMPLE ASSAULT,True,417
2020/01/18 05:00:00+00,130,133,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,418
2020/01/18 05:00:00+00,459,459,1000 POND ST     ,CRIMINAL MISCHIEF,True,419
2020/01/18 05:00:00+00,0,30,500 S  SALINA ST     ,CRIMINAL MISCHIEF,True,420
2020/01/18 05:00:00+00,916,916,400 GRANT BLVD   ,SIMPLE ASSAULT,True,421
2020/01/18 05:00:00+00,800,1054,100 STEWART CT     ,SIMPLE ASSAULT,True,422
2020/01/18 05:00:00+00,1040,1045,100 HOUSTON AV     ,SIMPLE ASSAULT,True,423
2020/01/18 05:00:00+00,0,1130,100 CAMP AV     ,CRIMINAL MISCHIEF,True,424
2020/01/18 05:00:00+00,1305,1305,4100 S  SALINA ST     ,SIMPLE ASSAULT,True,425
2020/01/18 05:00:00+00,1332,1332,300 E  DIVISION ST     ,OFFN AGAINST FAMILY,True,426
2020/01/18 05:00:00+00,1408,1408,300 PROSPECT AV     ,SIMPLE ASSAULT,True,427
2020/01/18 05:00:00+00,1542,1542,2700 MIDLAND AV     ,SIMPLE ASSAULT,True,428
2020/01/18 05:00:00+00,1611,1611,400 STERLING AV     ,SIMPLE ASSAULT,True,429
2020/01/18 05:00:00+00,1945,1946,300 KELLOGG ST     ,OFFN AGAINST FAMILY,True,430
2020/01/18 05:00:00+00,1945,1950,300 LEXINGTON AV     ,SIMPLE ASSAULT,True,431
2020/01/18 05:00:00+00,2000,2005,1900 S  SALINA ST     ,SIMPLE ASSAULT,True,432
2020/01/18 05:00:00+00,2044,2044,200 GENESEE PARK DR     ,SIMPLE ASSAULT,True,433
2020/01/18 05:00:00+00,2346,2346,600 GIFFORD ST     ,SIMPLE ASSAULT,True,434
2020/01/18 05:00:00+00,159,1300,100 DELRAY AV     ,SIMPLE ASSAULT,True,435
2020/01/18 05:00:00+00,1800,2100,500 NOTTINGHAM RD     ,CRIMINAL MISCHIEF,False,436
2020/01/19 05:00:00+00,1000,1000,100 LAKEVIEW AV     ,ALL OTHER OFFENSES,False,437
2020/01/19 05:00:00+00,235,235,300 E  FLORENCE AV     ,SIMPLE ASSAULT,True,438
2020/01/19 05:00:00+00,559,600,300 E  FLORENCE AV     ,CRIMINAL MISCHIEF,False,439
2020/01/19 05:00:00+00,851,854,100 BURTEN ST     ,CRIMINAL MISCHIEF,True,440
2020/01/19 05:00:00+00,930,1040,2300 GRANT BLVD   ,OFFN AGAINST FAMILY,True,441
2020/01/19 05:00:00+00,1026,1026,400 PLEASANTVIEW AV     ,SIMPLE ASSAULT,True,442
2020/01/19 05:00:00+00,1440,1440,100 PIERCE ST     ,SIMPLE ASSAULT,True,443
2020/01/19 05:00:00+00,1700,1700,300 W  OSTRANDER AVE    ,SIMPLE ASSAULT,True,444
2020/01/19 05:00:00+00,0,1200,100 RONEY RD     ,CRIMINAL MISCHIEF,True,445
2020/01/19 05:00:00+00,1743,1743,100 WALL ST     ,SIMPLE ASSAULT,True,446
2020/01/19 05:00:00+00,2220,2223,600 HIGHLAND ST     ,SIMPLE ASSAULT,True,447
2020/01/19 05:00:00+00,2235,2235,600 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,True,448
2020/01/19 05:00:00+00,2220,2220,700 HIGHLAND ST     ,ALL OTHER OFFENSES,False,449
2020/01/19 05:00:00+00,2320,2321,1000 BUTTERNUT ST     ,SIMPLE ASSAULT,True,450
2020/01/19 05:00:00+00,1300,1300,200 HAZELWOOD AV     ,CRIMINAL MISCHIEF,True,451
2020/01/20 05:00:00+00,32,31,800 HIGHLAND ST     ,SIMPLE ASSAULT,True,452
2020/01/20 05:00:00+00,930,932,3500 S  SALINA ST     ,SIMPLE ASSAULT,True,453
2020/01/27 05:00:00+00,1500,730,400 MOUNTAINVIEW AV     ,CRIMINAL MISCHIEF,False,454
2020/01/22 05:00:00+00,1420,1420,400 TULLY ST     ,POSSESSION/MARIJUANA,False,455
2020/01/20 05:00:00+00,1055,1055,300 PARK ST     ,SIMPLE ASSAULT,True,456
2020/01/27 05:00:00+00,930,930,900 GLENWOOD AV     ,SIMPLE ASSAULT,False,457
2020/01/22 05:00:00+00,1657,1657,600 JAMESVILLE AV     ,SIMPLE ASSAULT,True,458
2020/01/20 05:00:00+00,1235,1235,200 SHONNARD ST     ,SALE/MANUFACTURE CONTROLLED SUBSTANCE,True,459
2020/01/27 05:00:00+00,1630,900,1700 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,False,460
2020/01/22 05:00:00+00,1700,1731,100 MAPLEWOOD AV     ,SIMPLE ASSAULT,True,461
2020/01/20 05:00:00+00,1900,1451,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,462
2020/01/27 05:00:00+00,1120,1120,3100 E  GENESEE ST     ,SIMPLE ASSAULT,True,463
2020/01/22 05:00:00+00,1700,1700,100 ROSEWOOD ST     ,SIMPLE ASSAULT,True,464
2020/01/20 05:00:00+00,1458,1458,100 HARTSON ST     ,POSSESSION/MARIJUANA,False,465
2020/01/27 05:00:00+00,1431,1437,1200 PARK ST     ,SIMPLE ASSAULT,True,466
2020/01/22 05:00:00+00,1951,1951,100 CORDOVA ST     ,SIMPLE ASSAULT,True,467
2020/01/20 05:00:00+00,1525,1525,200 SHIRLEY DR     ,COERCION,True,468
2020/01/27 05:00:00+00,1523,1523,200 GIFFORD ST     ,ALL OTHER OFFENSES,False,469
2020/01/22 05:00:00+00,2006,2006,200 KELLOGG ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,470
2020/01/20 05:00:00+00,1637,1637,100 SOUTH AV     ,DISORDERLY CONDUCT,True,471
2020/01/27 05:00:00+00,1345,1601,300 PROSPECT AV     ,SIMPLE ASSAULT,True,472
2020/01/22 05:00:00+00,2330,2333,100 JOHN ST     ,CRIMINAL MISCHIEF,True,473
2020/01/20 05:00:00+00,1645,1700,300 PALMER AV     ,POSSESSION/MARIJUANA,False,474
2020/01/20 05:00:00+00,1834,1834,1500 W  COLVIN ST     ,SIMPLE ASSAULT,True,475
2020/01/20 05:00:00+00,1825,1825,100 TEMPLE PL     ,POSSESSION/MARIJUANA,False,476
2020/01/20 05:00:00+00,1949,1949,100 HAWTHORNE ST     ,SIMPLE ASSAULT,True,477
2020/01/20 05:00:00+00,2300,825,100 HIXSON AV     ,CRIMINAL MISCHIEF,False,478
2020/01/21 05:00:00+00,145,145,300 CROSSETT ST     ,ALL OTHER OFFENSES,False,479
2020/01/21 05:00:00+00,120,129,200 W  COLVIN ST     ,OFFN AGAINST FAMILY,True,480
2020/01/21 05:00:00+00,2010,142,100 7TH NORTH ST     ,SIMPLE ASSAULT,True,481
2020/01/21 05:00:00+00,350,350,600 JAMES ST     ,OFFN AGAINST FAMILY,True,482
2020/01/21 05:00:00+00,300,400,400 S  SALINA ST     ,OFFN AGAINST FAMILY,True,483
2020/01/21 05:00:00+00,2000,950,300 PALMER AV     ,CRIMINAL MISCHIEF,False,484
2020/01/21 05:00:00+00,1032,1032,200 LEON ST     ,POSSESSION/MARIJUANA,False,485
2020/01/21 05:00:00+00,0,1045,1200 E  GENESEE ST     ,ALL OTHER OFFENSES,True,486
2020/01/21 05:00:00+00,1106,1106,100 JOHN ST     ,POSSESSION/MARIJUANA,False,487
2020/01/21 05:00:00+00,1130,1130,1600 LODI ST     ,ALL OTHER OFFENSES,False,488
2020/01/21 05:00:00+00,1154,1154,100 BUTTERNUT ST     ,ALL OTHER OFFENSES,False,489
2020/01/21 05:00:00+00,1241,1241,1000 HIGHLAND ST     ,POSSESSION/MARIJUANA,False,490
2020/01/21 05:00:00+00,1313,1313,100 CRATON ST     ,SIMPLE ASSAULT,True,491
2020/01/21 05:00:00+00,1316,1316,500 BUTTERNUT ST     ,ALL OTHER OFFENSES,False,492
2020/01/21 05:00:00+00,1500,1500,1600 JAMES ST     ,SIMPLE ASSAULT,True,493
2020/01/21 05:00:00+00,1525,1525,500 CATHERINE ST     ,PROSTITUTION PATRON/PROMOTING,False,494
2020/01/21 05:00:00+00,1545,1545,100 SLOCUM AV     ,ALL OTHER OFFENSES,False,495
2020/01/21 05:00:00+00,1550,1550,600 S  CLINTON ST     ,ALL OTHER OFFENSES,False,496
2020/01/21 05:00:00+00,1511,1511,700 E  BRIGHTON AV     ,OFFN AGAINST FAMILY,True,497
2020/01/21 05:00:00+00,1659,1659,100 DELAWARE ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,498
2020/01/21 05:00:00+00,1704,1704,600 E  SENECA TPKE   ,DRIVING UNDER INFLUENCE,True,499
2020/01/21 05:00:00+00,1940,1940,600 S  GEDDES ST     ,POSSESSION/MARIJUANA,False,500
2020/01/21 05:00:00+00,1940,1940,300 W  CALTHROP AV     ,POSSESSION/MARIJUANA,False,501
2020/01/21 05:00:00+00,2113,2113,300 WOODRUFF AV     ,SIMPLE ASSAULT,True,502
2020/01/21 05:00:00+00,2000,2133,2400 LODI ST     ,SIMPLE ASSAULT,True,503
2020/01/21 05:00:00+00,2100,2140,400 WESTMORELAND AV     ,SIMPLE ASSAULT,True,504
2020/01/21 05:00:00+00,700,700,500 CARBON ST     ,OFFN AGAINST FAMILY,True,505
2020/01/21 05:00:00+00,1015,1015,900 LEMOYNE AV     ,CRIMINAL MISCHIEF,False,506
2020/01/21 05:00:00+00,1315,1630,300 COMSTOCK AV     ,CRIMINAL MISCHIEF,False,507
2020/01/22 05:00:00+00,52,52,200 ROBINSON ST     ,SIMPLE ASSAULT,True,508
2020/01/22 05:00:00+00,601,601,100 DICKERSON ST     ,OFFN AGAINST FAMILY,True,509
2020/01/22 05:00:00+00,730,754,900 STOLP AV     ,OFFN AGAINST FAMILY,True,510
2020/01/22 05:00:00+00,1138,1138,200 WOODBINE AV     ,SIMPLE ASSAULT,True,511
2020/01/22 05:00:00+00,1135,1135,600 W  ONONDAGA ST     ,POSSESSION/USE DRUG,False,512
2020/01/22 05:00:00+00,1247,1247,100 HOPE AV     ,SIMPLE ASSAULT,True,513
2020/01/22 05:00:00+00,1320,1320,100 DICKERSON ST     ,ALL OTHER OFFENSES,False,514
2020/01/22 05:00:00+00,1400,1401,300 FITCH ST     ,SIMPLE ASSAULT,True,515
2020/01/22 05:00:00+00,1400,1430,400 GIFFORD ST     ,OFFN AGAINST FAMILY,True,516
2020/01/27 05:00:00+00,1630,1630,200 HUDSON ST     ,POSSESSION/MARIJUANA,False,517
2020/01/22 05:00:00+00,1550,1550,1 DESTINY USA DR,SIMPLE ASSAULT,True,518
2020/01/27 05:00:00+00,1807,1807,100 SOUTH AV     ,ALL OTHER OFFENSES,False,519
2020/01/22 05:00:00+00,1200,1200,900 ERIE BLVD W ,UNAUTHORIZED USE MV,False,520
2020/01/27 05:00:00+00,1900,1900,100 PARKWAY DR     ,SIMPLE ASSAULT,True,521
2020/01/22 05:00:00+00,955,955,700 NORTHCLIFFE RD     ,CRIMINAL MISCHIEF,False,522
2020/01/27 05:00:00+00,1830,2021,2200 S  SALINA ST     ,SIMPLE ASSAULT,True,523
2020/01/23 05:00:00+00,330,354,1400 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,True,524
2020/01/27 05:00:00+00,2048,2048,400 CORTLAND AV     ,POSSESSION/MARIJUANA,False,525
2020/01/23 05:00:00+00,500,530,1300 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,526
2020/01/27 05:00:00+00,2053,2053,300 BRADLEY ST     ,POSSESSION/MARIJUANA,False,527
2020/01/23 05:00:00+00,630,643,1000 SPRING ST     ,SIMPLE ASSAULT,True,528
2020/01/27 05:00:00+00,2125,2130,1300 COURT ST     ,SIMPLE ASSAULT,True,529
2020/01/23 05:00:00+00,830,844,1400 N  SALINA ST     ,SIMPLE ASSAULT,True,530
2020/01/27 05:00:00+00,2256,2256,100 SHERIDAN DR     ,POSSESSION/MARIJUANA,False,531
2020/01/27 05:00:00+00,2312,2312,900 HAWLEY AV     ,CRIMINAL MISCHIEF,True,532
2020/01/27 05:00:00+00,2230,2230,300 HILLSDALE AV     ,POSSESSION/USE DRUG,False,533
2020/01/27 05:00:00+00,2312,2312,300 N  BEECH ST     ,SIMPLE ASSAULT,False,534
2020/01/28 05:00:00+00,11,11,500 SUMMIT AV     ,CRIMINAL MISCHIEF,True,535
2020/01/28 05:00:00+00,200,200,300 S  CLINTON ST     ,CRIMINAL MISCHIEF,True,536
2020/01/28 05:00:00+00,315,315,600 OSTROM AV     ,POSSESSION/MARIJUANA,False,537
