DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE DEFINED,QualityOfLife,ObjectID
1/18/2022 12:00:00 AM,1538,1538,400 SHONNARD ST,SIMPLE ASSAULT,0,166704
1/18/2022 12:00:00 AM,1605,1605,1300 BUTTERNUT ST,SIMPLE ASSAULT,0,166705
1/18/2022 12:00:00 AM,1840,1847,900 WILLIS,SIMPLE ASSAULT,0,166706
1/18/2022 12:00:00 AM,2055,2055,200 FENWAY DR,POSSESSION/USE DANGEROUS WEAPONS,0,166707
1/18/2022 12:00:00 AM,1837,1900,100 CHENEY ST,SIMPLE ASSAULT,0,166708
1/18/2022 12:00:00 AM,1315,1315,200 TENNYSON AVE,CRIMINAL MISCHIEF,0,166709
1/18/2022 12:00:00 AM,1730,1830,800 ERIE BLVD W,CRIMINAL MISCHIEF,0,166710
1/19/2022 12:00:00 AM,0110,0110,200 MARKLAND,OFFN AGAINST FAMILY,0,166711
1/19/2022 12:00:00 AM,0225,0248,1000 S  MCBRIDE ST,OFFN AGAINST FAMILY,0,166712
1/19/2022 12:00:00 AM,0330,0330,1000 BUTTERNUT ST,SIMPLE ASSAULT,0,166713
1/19/2022 12:00:00 AM,0706,0706,200 FURMAN ST,CRIMINAL MISCHIEF,0,166714
1/19/2022 12:00:00 AM,0800,0800,200 WALL ST,ALL OTHER OFFENSES,0,166715
1/19/2022 12:00:00 AM,0001,0001,200 ONONDAGA,FRAUD,0,166716
1/19/2022 12:00:00 AM,0940,0940,100 MARY ST,OFFN AGAINST FAMILY,0,166717
1/19/2022 12:00:00 AM,0945,0945,200 MILTON,SIMPLE ASSAULT,0,166718
1/19/2022 12:00:00 AM,1515,1030,200 MAGNOLIA ST,CRIMINAL MISCHIEF,0,166719
1/19/2022 12:00:00 AM,1332,1329,700 COURT ST,SIMPLE ASSAULT,0,166720
1/19/2022 12:00:00 AM,1410,1413,100 REMINGTON,SIMPLE ASSAULT,0,166721
1/19/2022 12:00:00 AM,1744,1744,500 BEATTIE ST,OFFN AGAINST FAMILY,0,166722
1/19/2022 12:00:00 AM,1413,1848,100 HOLDEN ST,CRIMINAL MISCHIEF,0,166723
1/19/2022 12:00:00 AM,1934,1934,200 GRAVES ST,POSSESSION/USE DANGEROUS WEAPONS,0,166724
1/19/2022 12:00:00 AM,2032,2032,100 STEUBEN ST,SIMPLE ASSAULT,0,166725
1/19/2022 12:00:00 AM,2156,2156,600 PARK ST,SIMPLE ASSAULT,0,166726
1/19/2022 12:00:00 AM,2307,2308,100 MCALLISTER AVE,SIMPLE ASSAULT,0,166727
1/19/2022 12:00:00 AM,0000,2200,500 HILLSDALE,CRIMINAL MISCHIEF,1,166728
1/19/2022 12:00:00 AM,0617,0635,4300 S  SALINA ST,CRIMINAL MISCHIEF,0,166729
1/20/2022 12:00:00 AM,0000,0040,1800 GRANT BLVD,CRIMINAL MISCHIEF,0,166730
1/20/2022 12:00:00 AM,0046,0046,2000 SOUTH AVE,OFFN AGAINST FAMILY,0,166731
1/20/2022 12:00:00 AM,0855,0859,500 N  SALINA ST,CRIMINAL MISCHIEF,1,166732
1/20/2022 12:00:00 AM,0907,0906,700 DANFORTH ST,SIMPLE ASSAULT,0,166733
1/20/2022 12:00:00 AM,0921,0921,400 ERIE BLVD E,SIMPLE ASSAULT,0,166734
1/20/2022 12:00:00 AM,1221,1222,600 CATHERINE ST,OFFN AGAINST FAMILY,0,166735
1/20/2022 12:00:00 AM,1300,1300,1000 BALLANTYNE RD,CRIMINAL MISCHIEF,0,166736
1/20/2022 12:00:00 AM,1550,1550,1200 SPRING ST,CRIMINAL MISCHIEF,1,166737
1/20/2022 12:00:00 AM,1602,1602,100 SMITH LN,POSSESSION/USE DANGEROUS WEAPONS,1,166738
1/20/2022 12:00:00 AM,1607,1607,100 SEARLWYN RD,SIMPLE ASSAULT,0,166739
1/20/2022 12:00:00 AM,1620,1627,1200 CARBON ST,CRIMINAL MISCHIEF,0,166740
1/20/2022 12:00:00 AM,1745,1745,1 DESTINY USA DR,POSSESSION/USE DANGEROUS WEAPONS,0,166741
1/20/2022 12:00:00 AM,1904,1904,1 DESTINY USA DR,OFFN AGAINST FAMILY,0,166742
1/20/2022 12:00:00 AM,2040,2047,100 CULBERT ST,SIMPLE ASSAULT,0,166743
1/20/2022 12:00:00 AM,2355,2355,2000 S  SALINA ST,CRIMINAL MISCHIEF,1,166744
1/20/2022 12:00:00 AM,2300,2300,700 E  GENESEE ST,OFFN AGAINST FAMILY,0,166745
1/21/2022 12:00:00 AM,0223,0223,100 N  EDWARDS AVE,CRIMINAL MISCHIEF,0,166746
1/21/2022 12:00:00 AM,0228,0228,100 CHAFFEE AVE  E,CRIMINAL MISCHIEF,0,166747
1/21/2022 12:00:00 AM,0230,0247,2500 LODI ST,SIMPLE ASSAULT,0,166748
1/21/2022 12:00:00 AM,0340,0340,100 DABLON CT,POSSESSION/USE DANGEROUS WEAPONS,0,166749
1/21/2022 12:00:00 AM,0749,0749,500 W  SENECA TPKE,SIMPLE ASSAULT,0,166750
1/21/2022 12:00:00 AM,0904,0904,500 S  STATE ST,ALL OTHER OFFENSES,0,166751
1/21/2022 12:00:00 AM,1027,1027,600 BEAR ST,POSSESSION/USE DANGEROUS WEAPONS,1,166752
1/21/2022 12:00:00 AM,1000,1036,400 WILKINSON ST,SIMPLE ASSAULT,0,166753
1/21/2022 12:00:00 AM,1100,1100,1000 W  GENESEE ST,CRIMINAL MISCHIEF,1,166754
1/21/2022 12:00:00 AM,1319,1319,400 GRAND,POSSESSION/USE DANGEROUS WEAPONS,0,166755
1/21/2022 12:00:00 AM,1430,1430,100 HATCH ST,CRIMINAL MISCHIEF,1,166756
1/21/2022 12:00:00 AM,2300,1439,300 ELM ST,SIMPLE ASSAULT,0,166757
1/21/2022 12:00:00 AM,1817,1817,1600 W  COLVIN ST,SIMPLE ASSAULT,0,166758
1/21/2022 12:00:00 AM,1822,1822,400 W  BRIGHTON AVE,ALL OTHER OFFENSES,0,166759
1/21/2022 12:00:00 AM,1900,1900,100 REMINGTON AVE,CRIMINAL MISCHIEF,0,166760
1/21/2022 12:00:00 AM,1901,1906,700 W  ONONDAGA ST,SIMPLE ASSAULT,0,166761
1/21/2022 12:00:00 AM,1905,1905,1400 N  SALINA ST,SIMPLE ASSAULT,0,166762
1/21/2022 12:00:00 AM,1900,1930,1 DESTINY USA DR,FRAUD,0,166763
1/21/2022 12:00:00 AM,2103,2103,100 SABINE ST,POSSESSION/USE DRUG,0,166764
1/21/2022 12:00:00 AM,2200,2209,100 WOODBINE,SIMPLE ASSAULT,0,166765
1/21/2022 12:00:00 AM,2335,2359,300 W  FAYETTE ST,CRIMINAL MISCHIEF,0,166766
1/21/2022 12:00:00 AM,0830,0900,400 BURT ST,CRIMINAL MISCHIEF,0,166767
1/22/2022 12:00:00 AM,1950,1950,1000 W  FAYETTE ST,ALL OTHER OFFENSES,0,166768
1/22/2022 12:00:00 AM,2337,2340,100 RONEY LN,CRIMINAL MISCHIEF,1,166769
1/22/2022 12:00:00 AM,2337,2340,100 RONEY LN,CRIMINAL MISCHIEF,0,166770
1/22/2022 12:00:00 AM,0009,0010,200 MERRIMAN,SIMPLE ASSAULT,0,166771
1/22/2022 12:00:00 AM,0145,0145,900 PARK ST,POSSESSION/USE DANGEROUS WEAPONS,0,166772
1/22/2022 12:00:00 AM,0211,0211,2600 MIDLAND AVE,CRIMINAL MISCHIEF,0,166773
1/22/2022 12:00:00 AM,0218,0218,900 PARK ST,ALL OTHER OFFENSES,0,166774
1/22/2022 12:00:00 AM,0225,0225,800 KIRKPATRICK ST,SIMPLE ASSAULT,0,166775
1/22/2022 12:00:00 AM,0252,0252,100 TEALL,DRIVING UNDER INFLUENCE,0,166776
1/22/2022 12:00:00 AM,0252,0252,1200 LODI ST,CRIMINAL MISCHIEF,1,166777
1/22/2022 12:00:00 AM,2330,0753,2800 S  SALINA ST,CRIMINAL MISCHIEF,1,166778
1/22/2022 12:00:00 AM,0501,0501,700 WESTCOTT ST,CRIMINAL MISCHIEF,1,166779
1/22/2022 12:00:00 AM,1000,1003,900 MILTON,SIMPLE ASSAULT,0,166780
1/22/2022 12:00:00 AM,1149,1149,100 BOYDEN ST,SIMPLE ASSAULT,0,166781
1/22/2022 12:00:00 AM,1600,1602,300 W  PLEASANT,OFFN AGAINST FAMILY,0,166782
1/22/2022 12:00:00 AM,1700,1700,400 E  DIVISION ST,SIMPLE ASSAULT,0,166783
1/22/2022 12:00:00 AM,1804,1804,800 BUTTERNUT ST,POSSESSION/USE DANGEROUS WEAPONS,0,166784
1/22/2022 12:00:00 AM,1800,1828,700 JAMES ST,STOLEN PROPERTY,0,166785
1/22/2022 12:00:00 AM,1830,1830,800 N  TOWNSEND ST,CRIMINAL MISCHIEF,1,166786
1/22/2022 12:00:00 AM,1916,1916,400 JOHN ST,SIMPLE ASSAULT,0,166787
1/22/2022 12:00:00 AM,2004,2007,200 WESTMORELAND,SIMPLE ASSAULT,0,166788
1/22/2022 12:00:00 AM,2255,2255,100 GERTRUDE ST,CRIMINAL MISCHIEF,1,166789
1/22/2022 12:00:00 AM,2300,2300,100 BURTEN ST,OFFN AGAINST FAMILY,0,166790
1/22/2022 12:00:00 AM,2338,2338,300 W  NEWELL ST,POSSESSION/USE DANGEROUS WEAPONS,0,166791
1/22/2022 12:00:00 AM,2355,2355,600 BEAR ST,OFFN AGAINST FAMILY,0,166792
1/22/2022 12:00:00 AM,2300,1100,500 ERIE BLVD W,CRIMINAL MISCHIEF,0,166793
1/22/2022 12:00:00 AM,0000,1500,200 W  FAYETTE ST,CRIMINAL MISCHIEF,0,166794
1/22/2022 12:00:00 AM,1220,1340,100 JAMESVILLE AVE,CRIMINAL MISCHIEF,0,166795
1/23/2022 12:00:00 AM,0231,0231,200 MAPLEHURST AVE,SIMPLE ASSAULT,0,166796
1/23/2022 12:00:00 AM,0502,0502,1300 S  STATE ST,ALL OTHER OFFENSES,0,166797
1/23/2022 12:00:00 AM,0623,0623,500 CORTLAND,CRIMINAL MISCHIEF,1,166798
1/23/2022 12:00:00 AM,1041,1041,200 DUANE ST,SIMPLE ASSAULT,0,166799
1/23/2022 12:00:00 AM,1042,1042,1400 MIDLAND,CRIMINAL MISCHIEF,0,166800
1/23/2022 12:00:00 AM,1500,1508,200 W  BORDEN,CRIMINAL MISCHIEF,0,166801
1/23/2022 12:00:00 AM,1949,1949,300 AUDUBON PKWY,POSSESSION/USE DANGEROUS WEAPONS,0,166802
1/23/2022 12:00:00 AM,2100,2100,500 HIGHLAND ST,POSSESSION/USE DANGEROUS WEAPONS,1,166803
1/23/2022 12:00:00 AM,2150,2150,100 FRISBIE ST,SIMPLE ASSAULT,0,166804
1/23/2022 12:00:00 AM,2145,2151,500 PLYMOUTH DR,SIMPLE ASSAULT,0,166805
1/23/2022 12:00:00 AM,2210,2210,3200 S  SALINA ST,DISORDERLY CONDUCT,0,166806
1/23/2022 12:00:00 AM,2210,2220,1000 WILLIS,SIMPLE ASSAULT,0,166807
1/23/2022 12:00:00 AM,2315,2319,1400 S  SALINA ST,SIMPLE ASSAULT,0,166808
1/23/2022 12:00:00 AM,2315,2327,200 GRANT BLVD,SIMPLE ASSAULT,0,166809
1/23/2022 12:00:00 AM,2330,2336,100 JOSEPHINE ST,SIMPLE ASSAULT,0,166810
1/23/2022 12:00:00 AM,2129,2129,100 FOXBORO RD,EXTORTION,0,166811
1/23/2022 12:00:00 AM,2300,2300,200 SEELEY RD,CRIMINAL MISCHIEF,0,166812
1/24/2022 12:00:00 AM,0219,0219,200 TENNYSON,ALL OTHER OFFENSES,0,166813
1/24/2022 12:00:00 AM,0430,0430,1600 PARK ST,SIMPLE ASSAULT,0,166814
1/24/2022 12:00:00 AM,2230,0600,100 DORSET RD,CRIMINAL MISCHIEF,1,166815
1/24/2022 12:00:00 AM,1022,1022,800 HIGHLAND ST,POSSESSION/USE DANGEROUS WEAPONS,0,166816
1/24/2022 12:00:00 AM,1047,1047,1200 W  GENESEE ST,CRIMINAL MISCHIEF,1,166817
1/24/2022 12:00:00 AM,1245,1245,500 S  SALINA ST,ALL OTHER OFFENSES,0,166818
1/24/2022 12:00:00 AM,1407,1407,300 W  BRIGHTON AVE,SIMPLE ASSAULT,1,166819
1/24/2022 12:00:00 AM,1611,1611,300 GIFFORD ST,CRIMINAL MISCHIEF,1,166820
1/24/2022 12:00:00 AM,1550,1550,300 E  ONONDAGA ST,SIMPLE ASSAULT,0,166821
1/24/2022 12:00:00 AM,2300,0800,1000 CARBON ST,CRIMINAL MISCHIEF,1,166822
1/24/2022 12:00:00 AM,1653,1653,300 GIFFORD ST,SIMPLE ASSAULT,0,166823
1/24/2022 12:00:00 AM,1923,1923,100 ROSE AVE,POSSESSION/USE DANGEROUS WEAPONS,0,166824
1/24/2022 12:00:00 AM,2207,2207,300 BARNES,SIMPLE ASSAULT,0,166825
1/24/2022 12:00:00 AM,2145,2232,300 TURTLE ST,OFFN AGAINST FAMILY,0,166826
1/24/2022 12:00:00 AM,1400,1400,300 GREEN ST,CRIMINAL MISCHIEF,0,166827
1/24/2022 12:00:00 AM,0631,0631,600 W  ONONDAGA ST,SIMPLE ASSAULT,0,166828
1/25/2022 12:00:00 AM,0115,0123,100 N  EDWARDS,CRIMINAL MISCHIEF,0,166829
1/25/2022 12:00:00 AM,0354,0354,2800 S  SALINA ST,CRIMINAL MISCHIEF,1,166830
1/25/2022 12:00:00 AM,0130,0615,200 DORCHESTER,CRIMINAL MISCHIEF,1,166831
1/25/2022 12:00:00 AM,0130,0630,200 DORCHESTER,CRIMINAL MISCHIEF,0,166832
1/25/2022 12:00:00 AM,0130,0630,200 DORCHESTER,CRIMINAL MISCHIEF,0,166833
1/25/2022 12:00:00 AM,0130,0615,100 DORCHESTER,CRIMINAL MISCHIEF,0,166834
1/25/2022 12:00:00 AM,0130,0630,200 DORCHESTER,CRIMINAL MISCHIEF,0,166835
1/25/2022 12:00:00 AM,0130,0615,200 DORCHESTER,CRIMINAL MISCHIEF,0,166836
1/25/2022 12:00:00 AM,0130,0616,200 DORCHESTER,CRIMINAL MISCHIEF,0,166837
1/25/2022 12:00:00 AM,0130,0615,100 DORCHESTER AVE,CRIMINAL MISCHIEF,0,166838
1/25/2022 12:00:00 AM,0130,0630,100 DORCHESTER AVE,CRIMINAL MISCHIEF,0,166839
1/25/2022 12:00:00 AM,0858,0858,200 CRIPPEN,OFFN AGAINST FAMILY,0,166840
1/25/2022 12:00:00 AM,1100,1107,100 HERRIMAN ST,SIMPLE ASSAULT,0,166841
1/25/2022 12:00:00 AM,0130,1210,200 DORCHESTER,CRIMINAL MISCHIEF,1,166842
1/25/2022 12:00:00 AM,1325,1329,300 WILKINSON ST,SIMPLE ASSAULT,0,166843
1/25/2022 12:00:00 AM,1330,1333,100 ONONDAGA AVE,SIMPLE ASSAULT,0,166844
1/25/2022 12:00:00 AM,1445,1445,200 POLK ST,SIMPLE ASSAULT,0,166845
1/25/2022 12:00:00 AM,1640,1640,1100 MIDLAND,FRAUD,0,166846
1/25/2022 12:00:00 AM,1200,1902,100 REMINGTON AVE,OFFN AGAINST FAMILY,0,166847
1/25/2022 12:00:00 AM,1719,1719,900 GLENWOOD,SIMPLE ASSAULT,0,166848
1/25/2022 12:00:00 AM,2025,2025,300 CLAIRMOUNT,SIMPLE ASSAULT,0,166849
1/25/2022 12:00:00 AM,2032,2032,1700 S  SALINA ST,ALL OTHER OFFENSES,0,166850
1/25/2022 12:00:00 AM,2100,2241,700 JAMES ST,SIMPLE ASSAULT,0,166851
1/25/2022 12:00:00 AM,1500,1500,500 S  STATE ST,OFFN AGAINST FAMILY,0,166852
1/25/2022 12:00:00 AM,1500,1500,500 S  STATE ST,OFFN AGAINST FAMILY,0,166853
1/25/2022 12:00:00 AM,0500,0500,100 DORCHESTER AVE,CRIMINAL MISCHIEF,0,166854
1/25/2022 12:00:00 AM,1600,1835,1100 FIRST NORTH ST,CRIMINAL MISCHIEF,0,166855
1/25/2022 12:00:00 AM,1810,1810,100 SMITH LN,CRIMINAL MISCHIEF,0,166856
1/26/2022 12:00:00 AM,0030,0057,1100 MILTON,SIMPLE ASSAULT,0,166857
1/26/2022 12:00:00 AM,0340,0341,400 RICH ST,SIMPLE ASSAULT,0,166858
1/26/2022 12:00:00 AM,0523,0523,4400 S  SALINA ST,ALL OTHER OFFENSES,0,166859
1/26/2022 12:00:00 AM,0750,0756,800 VINE ST,SIMPLE ASSAULT,0,166860
1/26/2022 12:00:00 AM,0834,0834,300 VILLAGE DR,SIMPLE ASSAULT,0,166861
1/26/2022 12:00:00 AM,0906,0910,700 BURNET,SIMPLE ASSAULT,1,166862
1/26/2022 12:00:00 AM,0949,0949,1500 W  COLVIN ST,CRIMINAL MISCHIEF,0,166863
1/26/2022 12:00:00 AM,1100,1100,700 PARK,OFFN AGAINST FAMILY,0,166864
1/26/2022 12:00:00 AM,1208,1208,1100 LANCASTER,POSSESSION/USE DANGEROUS WEAPONS,1,166865
1/26/2022 12:00:00 AM,1315,1315,2200 S  SALINA ST,SIMPLE ASSAULT,0,166866
1/26/2022 12:00:00 AM,1930,1930,100 BALLANTYNE RD,CRIMINAL MISCHIEF,0,166867
1/26/2022 12:00:00 AM,2153,2153,0 STONE CT,POSSESSION/USE DANGEROUS WEAPONS,0,166868
1/26/2022 12:00:00 AM,2245,2247,700 JAMES ST,SIMPLE ASSAULT,0,166869
1/26/2022 12:00:00 AM,2343,2343,2000 SOUTH AVE,SIMPLE ASSAULT,0,166870
1/26/2022 12:00:00 AM,1200,1200,100 CROLY ST,CRIMINAL MISCHIEF,1,166871
1/26/2022 12:00:00 AM,2300,2320,400 S  CLINTON ST,CRIMINAL MISCHIEF,0,166872
1/27/2022 12:00:00 AM,0455,0456,0 PRESIDENTIAL PLZ,SIMPLE ASSAULT,0,166873
1/27/2022 12:00:00 AM,0814,0814,100 LILAC ST,SIMPLE ASSAULT,0,166874
1/27/2022 12:00:00 AM,0850,0850,2800 S  SALINA ST,SIMPLE ASSAULT,0,166875
1/27/2022 12:00:00 AM,0849,0853,1300 BUTTERNUT ST,SIMPLE ASSAULT,0,166876
1/27/2022 12:00:00 AM,1000,1000,1300 S  STATE ST,CRIMINAL MISCHIEF,0,166877
1/27/2022 12:00:00 AM,1209,1209,1000 W  FAYETTE ST,POSSESSION/USE DRUG,0,166878
1/27/2022 12:00:00 AM,1235,1235,400 N  GEDDES ST,POSSESSION/USE DRUG,0,166879
1/27/2022 12:00:00 AM,1542,1542,200 W LAFAYETTE,POSSESSION/USE DANGEROUS WEAPONS,0,166880
1/27/2022 12:00:00 AM,1650,1650,200 MARKLAND,OFFN AGAINST FAMILY,0,166881
1/27/2022 12:00:00 AM,1722,1722,600 DARLINGTON RD,SIMPLE ASSAULT,0,166882
1/27/2022 12:00:00 AM,2046,2046,700 W  ONONDAGA ST,SIMPLE ASSAULT,0,166883
1/27/2022 12:00:00 AM,2000,2057,1100 BELLEVUE AVE,SIMPLE ASSAULT,0,166884
1/27/2022 12:00:00 AM,2329,2330,200 HARDING ST,SIMPLE ASSAULT,0,166885
1/27/2022 12:00:00 AM,1500,1830,300 N  EDWARDS AVE,OFFN AGAINST FAMILY,0,166886
1/28/2022 12:00:00 AM,1259,0000,100 CHARMOUTH DR,SIMPLE ASSAULT,0,166887
1/28/2022 12:00:00 AM,0006,0006,100 COOK,SIMPLE ASSAULT,0,166888
1/28/2022 12:00:00 AM,0230,0230,200 COOLIDGE,POSSESSION/USE DANGEROUS WEAPONS,0,166889
1/28/2022 12:00:00 AM,1122,1237,600 CANNON ST,SIMPLE ASSAULT,0,166890
1/28/2022 12:00:00 AM,1212,1212,100 MURRAY,CRIMINAL MISCHIEF,0,166891
1/28/2022 12:00:00 AM,1500,1300,900 W  ONONDAGA ST,OFFN AGAINST FAMILY,0,166892
1/28/2022 12:00:00 AM,1420,1420,100 RANDALL,CRIMINAL MISCHIEF,0,166893
1/28/2022 12:00:00 AM,1445,1445,100 RANDALL,CRIMINAL MISCHIEF,0,166894
1/28/2022 12:00:00 AM,1500,1500,100 FAIRFIELD AVE,OFFN AGAINST FAMILY,0,166895
1/28/2022 12:00:00 AM,1826,1826,2500 MIDLAND AVE,SIMPLE ASSAULT,0,166896
1/28/2022 12:00:00 AM,1914,1914,100 CREHANGE ST,SIMPLE ASSAULT,0,166897
1/28/2022 12:00:00 AM,2134,2134,500 SECOND NORTH ST,OFFN AGAINST FAMILY,0,166898
1/28/2022 12:00:00 AM,2357,2357,700 JAMES ST,ALL OTHER OFFENSES,0,166899
1/28/2022 12:00:00 AM,1330,1400,400 SUNNYCREST RD,SIMPLE ASSAULT,0,166900
1/28/2022 12:00:00 AM,2200,1400,700 OSTROM AVE,CRIMINAL MISCHIEF,0,166901
1/28/2022 12:00:00 AM,2300,0900,2600 GRANT BLVD,CRIMINAL MISCHIEF,0,166902
1/29/2022 12:00:00 AM,0108,0108,400 MEADOWBROOK DR,POSSESSION/USE DANGEROUS WEAPONS,0,166903
1/29/2022 12:00:00 AM,1900,0100,100 KEEN PL,SIMPLE ASSAULT,0,166904
1/29/2022 12:00:00 AM,1139,1137,700 COURT ST,CRIMINAL MISCHIEF,0,166905
1/29/2022 12:00:00 AM,1300,1303,100 WOODBINE AVE,POSSESSION/USE DANGEROUS WEAPONS,0,166906
1/29/2022 12:00:00 AM,1335,1335,200 N  MIDLER,SIMPLE ASSAULT,1,166907
1/29/2022 12:00:00 AM,1330,1335,200 GENESEE PARK DR,OFFN AGAINST FAMILY,0,166908
1/29/2022 12:00:00 AM,1755,1755,500 CORTLAND,POSSESSION/USE DANGEROUS WEAPONS,0,166909
1/29/2022 12:00:00 AM,2035,2035,500 RICHMOND AVE,POSSESSION/USE DANGEROUS WEAPONS,0,166910
1/29/2022 12:00:00 AM,0100,1120,500 EMERSON AVE,CRIMINAL MISCHIEF,0,166911
1/30/2022 12:00:00 AM,0027,0027,300 S  CLINTON ST,SIMPLE ASSAULT,0,166912
1/30/2022 12:00:00 AM,0000,0000,400 SALT SPRING RD,CRIMINAL MISCHIEF,1,166913
1/30/2022 12:00:00 AM,0430,0433,100 CHESTER ST,CRIMINAL MISCHIEF,0,166914
1/30/2022 12:00:00 AM,1625,1625,100 WARHAM ST,ALL OTHER OFFENSES,0,166915
1/30/2022 12:00:00 AM,1648,1648,300 CHEMUNG ST,SIMPLE ASSAULT,0,166916
1/30/2022 12:00:00 AM,1715,1718,200 MOORE,SIMPLE ASSAULT,0,166917
1/30/2022 12:00:00 AM,1719,1719,400 SEYMOUR ST,POSSESSION/USE DANGEROUS WEAPONS,0,166918
1/30/2022 12:00:00 AM,1731,1731,200 FABIUS ST,POSSESSION/USE DANGEROUS WEAPONS,0,166919
1/30/2022 12:00:00 AM,1732,1732,1300 W  COLVIN ST,CRIMINAL MISCHIEF,1,166920
1/30/2022 12:00:00 AM,1756,1756,100 FERNWOOD,SIMPLE ASSAULT,0,166921
1/30/2022 12:00:00 AM,1804,1804,100 W  OSTRANDER,SIMPLE ASSAULT,0,166922
1/30/2022 12:00:00 AM,2151,2151,100 WOODRUFF,SIMPLE ASSAULT,0,166923
1/31/2022 12:00:00 AM,0000,0008,200 GRANT BLVD,SIMPLE ASSAULT,0,166924
1/31/2022 12:00:00 AM,0450,0450,600 S  GEDDES ST,CRIMINAL MISCHIEF,0,166925
1/31/2022 12:00:00 AM,0459,0459,1400 VALLEY DR,SIMPLE ASSAULT,0,166926
1/31/2022 12:00:00 AM,0840,0843,2200 E  FAYETTE ST,SIMPLE ASSAULT,0,166927
1/31/2022 12:00:00 AM,1110,1110,100 POLK ST,SIMPLE ASSAULT,0,166928
1/31/2022 12:00:00 AM,1313,1313,500 HILLSDALE,SIMPLE ASSAULT,0,166929
1/31/2022 12:00:00 AM,1445,1445,400 STOLP,SIMPLE ASSAULT,0,166930
1/31/2022 12:00:00 AM,1632,1622,100 MCALLISTER AVE,SIMPLE ASSAULT,0,166931
1/31/2022 12:00:00 AM,1623,1623,500 S  SALINA ST,CRIMINAL MISCHIEF,1,166932
1/31/2022 12:00:00 AM,1000,1000,1100 SALT SPRINGS RD,SIMPLE ASSAULT,0,166933
1/31/2022 12:00:00 AM,1637,1637,100 RIVERDALE DR,SIMPLE ASSAULT,0,166934
1/31/2022 12:00:00 AM,0000,1300,500 SALT SPRINGS RD,OFFN AGAINST FAMILY,0,166935
1/31/2022 12:00:00 AM,2013,2013,100 DICKERSON ST,CRIMINAL MISCHIEF,1,166936
1/31/2022 12:00:00 AM,2014,2014,100 DIANA,POSSESSION/USE DANGEROUS WEAPONS,0,166937
1/31/2022 12:00:00 AM,2214,2214,1300 W  FAYETTE ST,CRIMINAL MISCHIEF,1,166938
1/31/2022 12:00:00 AM,2250,2303,200 WEBSTER AVE,CRIMINAL MISCHIEF,0,166939
1/31/2022 12:00:00 AM,1950,1950,1 DESTINY USA DR,CRIMINAL MISCHIEF,0,166940
2/1/2022 12:00:00 AM,0140,0140,200 KELLOGG ST,OFFN AGAINST FAMILY,0,166941
2/1/2022 12:00:00 AM,1600,0237,100 SEVENTH NORTH ST,SIMPLE ASSAULT,0,166942
2/1/2022 12:00:00 AM,1030,0600,400 WOODRUFF,CRIMINAL MISCHIEF,1,166943
2/1/2022 12:00:00 AM,0610,0620,1700 COURT ST,CRIMINAL MISCHIEF,1,166944
2/1/2022 12:00:00 AM,1211,1211,200 POLK ST,ALL OTHER OFFENSES,0,166945
2/1/2022 12:00:00 AM,1300,1320,400 LODI ST,SIMPLE ASSAULT,0,166946
2/1/2022 12:00:00 AM,1320,1330,1200 N  STATE ST,SIMPLE ASSAULT,0,166947
2/1/2022 12:00:00 AM,1300,1500,500 PLUM ST,CRIMINAL MISCHIEF,1,166948
2/1/2022 12:00:00 AM,1557,1557,2000 E  GENESEE ST,OFFN AGAINST FAMILY,0,166949
2/1/2022 12:00:00 AM,1641,1641,100 COLBY,SIMPLE ASSAULT,0,166950
2/1/2022 12:00:00 AM,1704,1704,300 HILLVIEW,ALL OTHER OFFENSES,0,166951
2/1/2022 12:00:00 AM,1720,1724,100 BENEDICT,OFFN AGAINST FAMILY,0,166952
2/1/2022 12:00:00 AM,2059,2059,100 WADSWORTH ST,SIMPLE ASSAULT,0,166953
2/1/2022 12:00:00 AM,2205,2205,600 S  SALINA ST,OFFN AGAINST FAMILY,0,166954
2/1/2022 12:00:00 AM,0000,0000,2000 E  GENESEE ST,CRIMINAL MISCHIEF,1,166955
2/2/2022 12:00:00 AM,0200,0249,1400 S  SALINA ST,KIDNAPPING,0,166956
2/2/2022 12:00:00 AM,0316,0316,300 PARK ST,SIMPLE ASSAULT,0,166957
2/2/2022 12:00:00 AM,0755,0756,300 NORTH,SIMPLE ASSAULT,0,166958
2/2/2022 12:00:00 AM,0808,0813,800 W  ONONDAGA ST,SIMPLE ASSAULT,0,166959
2/2/2022 12:00:00 AM,1105,1105,3100 E  GENESEE ST,SIMPLE ASSAULT,0,166960
2/2/2022 12:00:00 AM,1115,1141,200 HERRIMAN ST,SIMPLE ASSAULT,0,166961
2/2/2022 12:00:00 AM,1030,1030,300 E  WASHINGTON ST,SIMPLE ASSAULT,0,166962
2/2/2022 12:00:00 AM,1250,1250,300 HIAWATHA BLVD W,CRIMINAL MISCHIEF,1,166963
2/2/2022 12:00:00 AM,1500,1500,300 W  BRIGHTON,SIMPLE ASSAULT,0,166964
2/2/2022 12:00:00 AM,1850,1902,500 S  STATE ST,ALL OTHER OFFENSES,0,166965
2/2/2022 12:00:00 AM,1940,1943,100 WEISER CT,SIMPLE ASSAULT,0,166966
2/2/2022 12:00:00 AM,2040,2040,200 HIAWATHA BLVD,SIMPLE ASSAULT,0,166967
